input_0,input_1,input_2,input_grad_0,input_grad_1,input_grad_2,output_0,output_1,output_2
2.9837513,1.1721265,-1.5653377,1.5170014,-0.6124496,0.18786111,1.1777536,1.1148064,0.52585524
0.5896245,-1.3726343,1.130266,6.1965094,-5.229932,0.4154815,1.106054,1.0517057,1.4291002
-1.4605731,-1.6554567,0.3736344,6.1408777,10.583834,-0.7682793,-3.622036,-3.4325614,-3.6399727
-0.4160323,-0.20157866,1.7255732,2.1941714,0.40765482,-0.10875505,-0.28935528,-0.28296816,-0.4141122
-0.47192544,1.4051208,-3.772744e-05,1.0922234,0.23633559,-0.05680509,-0.18659124,-0.15532212,-0.14855294
0.3902735,-0.73425514,0.98450136,2.8335853,-0.8133026,0.08322722,0.34074596,0.31986845,0.4223364
-0.3408384,-0.056371525,-0.9255722,1.5603795,0.28479892,-0.1424496,-0.21269262,-0.21551491,-0.15889196
-0.43263054,-0.5046134,-0.91992277,1.8849299,0.4428274,-0.15929472,-0.3301291,-0.3313876,-0.2407012
1.7910365,1.0110834,-0.7035457,0.91171956,-0.57035255,0.25366732,0.6869014,0.6084351,0.4404453
-0.13644737,1.196999,-0.5249704,1.0325391,0.08689412,-0.025363378,-0.059557796,-0.03422508,-0.047845434
0.9076409,0.2722022,-0.60794187,1.3583155,-0.54236174,0.21818626,0.46989498,0.42904466,0.3352556
-0.16337092,0.27828255,0.614263,1.7109495,0.14124155,-0.006997615,-0.107083,-0.10728789,-0.10756281
0.51496315,1.6954929,0.3529837,0.8292557,-0.17357294,0.032157592,0.1510534,0.17071387,0.19981499
-1.0102537,0.7308388,-1.2251049,1.0850033,0.4075854,-0.22118846,-0.42476052,-0.40429562,-0.24661025
-0.7806623,1.445659,-0.14592367,1.003059,0.4202136,-0.12621269,-0.29033655,-0.26650926,-0.23304087
-0.43463996,-0.519754,-1.0455061,1.8644422,0.4546455,-0.17010668,-0.3305146,-0.33191606,-0.22965106
