,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,9.0,4.0,1.0,2.0,1.0,13.0,11.0,10.0,0.3076923076923077,0.8,0.4444444444444444,0.19230769230769232,0.5,0.2777777777777778,0.25,0.4
2,1.0,9.0,4.0,3.0,0.0,1.0,13.0,13.0,10.0,0.3076923076923077,0.8,0.4444444444444444,0.19230769230769232,0.5,0.2777777777777778,0.25,0.2
3,0.0,10.0,5.0,0.0,5.0,0.0,15.0,10.0,10.0,0.3333333333333333,1.0,0.5,0.16666666666666666,0.5,0.25,0.0,0.5
4,1.0,10.0,4.0,2.0,2.0,0.0,15.0,13.0,11.0,0.2857142857142857,0.8,0.4210526315789473,0.14285714285714285,0.4,0.21052631578947364,0.0,0.2
5,1.0,8.0,4.0,2.0,2.0,0.0,13.0,11.0,9.0,0.3333333333333333,0.8,0.47058823529411764,0.16666666666666666,0.4,0.23529411764705882,0.0,0.2
mean,0.8,9.2,4.2,1.6,2.2,0.4,13.8,11.6,10.0,0.31355311355311355,0.8400000000000001,0.4561059511523908,0.17216117216117216,0.45999999999999996,0.2502751977984176,0.1,0.3
std,0.4472135954999579,0.8366600265340756,0.4472135954999579,1.140175425099138,1.7888543819998317,0.5477225575051662,1.0954451150103324,1.3416407864998738,0.7071067811865476,0.02016316328867821,0.08944271909999157,0.030154356106186924,0.020801862072528484,0.0547722557505166,0.028797855511881635,0.13693063937629155,0.1414213562373095
