fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,12,0.030701922276305065,0.013448830014944466,,0.0,0.0,2,,0
2,observable_state,ok,,30,12,0.028400370044880066,0.010093702835461637,,0.0,0.0,4,,0
3,observable_state,ok,,30,20,0.027680031429054192,0.006898707856814904,,0.0,0.0,2,0.0,1
4,observable_state,ok,,30,12,0.024158360222814205,0.007793871136306453,,0.0,0.0,2,,0
5,observable_state,ok,,30,6,0.056608856756376426,0.014585901820659365,,0.0,0.0,2,,0
