,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,10.0,3.0,0.0,3.0,0.0,14.0,11.0,11.0,0.23076923076923078,0.75,0.3529411764705882,0.11538461538461539,0.375,0.1764705882352941,0.0,0.25
2,1.0,10.0,3.0,0.0,2.0,1.0,13.0,11.0,11.0,0.23076923076923078,0.75,0.3529411764705882,0.15384615384615385,0.5,0.23529411764705882,1.0,0.5
3,0.0,11.0,4.0,0.0,2.0,2.0,13.0,11.0,11.0,0.26666666666666666,1.0,0.4210526315789474,0.2,0.75,0.31578947368421056,0.0,0.5
4,1.0,11.0,3.0,0.0,3.0,0.0,15.0,12.0,12.0,0.21428571428571427,0.75,0.3333333333333333,0.10714285714285714,0.375,0.16666666666666666,0.0,0.25
5,1.0,8.0,4.0,0.0,3.0,1.0,12.0,9.0,9.0,0.3333333333333333,0.8,0.47058823529411764,0.20833333333333334,0.5,0.29411764705882354,0.0,0.25
mean,0.8,10.0,3.4,0.0,2.6,0.8,13.4,10.8,10.8,0.2551648351648352,0.8099999999999999,0.38617131062951493,0.15694139194139195,0.5,0.2376676986584107,0.2,0.35
std,0.4472135954999579,1.224744871391589,0.5477225575051661,0.0,0.5477225575051661,0.8366600265340756,1.140175425099138,1.0954451150103321,1.0954451150103321,0.047707441205011365,0.10839741694339398,0.05775651304874383,0.04666801799068211,0.15309310892394862,0.06723368791469087,0.44721359549995804,0.13693063937629152
