epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9740798473358154,0.9213040471076965,0.001,16,40,640
2,0.8956226110458374,0.8509981632232666,0.001,16,40,640
3,0.8331202268600464,0.7937146425247192,0.001,16,40,640
4,0.7854131460189819,0.7598717212677002,0.001,16,40,640
5,0.7613924145698547,0.7432483434677124,0.001,16,40,640
6,0.7508270144462585,0.7343910932540894,0.001,16,40,640
7,0.7447513937950134,0.7306779026985168,0.001,16,40,640
8,0.739578902721405,0.7285807728767395,0.001,16,40,640
9,0.7366260290145874,0.7278565168380737,0.001,16,40,640
10,0.7353130578994751,0.7258145809173584,0.00085,16,40,640
11,0.7340336441993713,0.7269158363342285,0.00085,16,40,640
12,0.7332738041877747,0.7246517539024353,0.00085,16,40,640
13,0.7322655916213989,0.7256529331207275,0.00085,16,40,640
14,0.7314988374710083,0.7261803150177002,0.00085,16,40,640
15,0.7318845391273499,0.7249861359596252,0.00085,16,40,640
16,0.7292018532752991,0.7250648736953735,0.00085,16,40,640
17,0.7305068373680115,0.725269079208374,0.00085,16,40,640
18,0.7302766442298889,0.726412296295166,0.00085,16,40,640
