,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,5.0,4.0,1.0,1.0,2.0,7.0,6.0,5.0,0.4444444444444444,1.0,0.6153846153846153,0.3333333333333333,0.75,0.46153846153846156,0.5,0.5
2,0.0,6.0,4.0,0.0,2.0,2.0,8.0,6.0,6.0,0.4,1.0,0.5714285714285715,0.3,0.75,0.4285714285714285,1.0,1.0
3,1.0,7.0,3.0,0.0,1.0,2.0,9.0,8.0,8.0,0.3,0.75,0.4285714285714285,0.25,0.625,0.35714285714285715,1.0,0.5
4,1.0,8.0,3.0,0.0,2.0,1.0,11.0,9.0,9.0,0.2727272727272727,0.75,0.39999999999999997,0.18181818181818182,0.5,0.26666666666666666,1.0,0.5
5,1.0,8.0,4.0,0.0,2.0,2.0,11.0,9.0,9.0,0.3333333333333333,0.8,0.47058823529411764,0.25,0.6,0.35294117647058826,1.0,1.0
mean,0.6,6.8,3.6,0.2,1.6,1.8,9.2,7.6,7.4,0.3501010101010101,0.86,0.49719457013574664,0.26303030303030306,0.645,0.3733721180780004,0.9,0.7
std,0.5477225575051662,1.3038404810405297,0.5477225575051661,0.44721359549995804,0.5477225575051661,0.4472135954999579,1.7888543819998317,1.51657508881031,1.816590212458495,0.07100801755640045,0.12942179105544785,0.09265984947592816,0.0575418560478269,0.10665364503850772,0.0756424709480409,0.22360679774997902,0.27386127875258304
