,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,4.0,1.0,10.0,0.0,1.0,9.0,6.0,5.0,5.0,0.9090909090909091,0.7142857142857143,0.8,0.8636363636363636,0.6785714285714286,0.76,0.0,0.0
2,2.0,5.0,9.0,2.0,0.0,7.0,9.0,9.0,7.0,0.6428571428571429,0.8181818181818182,0.7200000000000001,0.5714285714285714,0.7272727272727273,0.64,0.0,0.0
3,4.0,5.0,8.0,1.0,2.0,5.0,12.0,10.0,9.0,0.6153846153846154,0.6666666666666666,0.64,0.5,0.5416666666666666,0.52,0.0,0.0
4,6.0,2.0,7.0,0.0,0.0,7.0,8.0,8.0,8.0,0.7777777777777778,0.5384615384615384,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.6363636363636364,0.0,0.0
5,4.0,2.0,9.0,0.0,0.0,9.0,6.0,6.0,6.0,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.8181818181818182,0.6923076923076923,0.7500000000000001,0.0,0.0
mean,4.0,3.0,8.6,0.6,0.6,7.4,8.2,7.6,7.0,0.7526584526584527,0.685980685980686,0.7092727272727273,0.7062049062049062,0.6356560106560106,0.6612727272727272,0.0,0.0
std,1.4142135623730951,1.8708286933869707,1.1401754250991378,0.8944271909999159,0.8944271909999157,1.6733200530681511,2.4899799195977463,2.073644135332772,1.5811388300841898,0.12277605566988464,0.10056499790994629,0.0709219102631331,0.16057030571433617,0.0890583110960952,0.09829875191526685,0.0,0.0
