=== [Train] Fold 3 (3/5) ===
Step: set random seed (4)
Step: build datasets
Key: (176, 6, 3, 3, 2, 10, 10000, 0.5, 2.0, 0.8, 0.1, 0.1, 1000, 3) - Generating new DAG and data...
Seed: 176, Fold: 3
Step: initialize model
Step: training setup (model=GatedMLP, profile=deep, control_mode=epochs, epochs=60, target_updates=None)
Step: training
TrnLoss=1.005 ValLoss=1.057 ValR2=0.005
TrnLoss=0.985 ValLoss=1.015 ValR2=0.045
TrnLoss=0.877 ValLoss=0.786 ValR2=0.260
TrnLoss=0.630 ValLoss=0.545 ValR2=0.487
TrnLoss=0.494 ValLoss=0.487 ValR2=0.541
TrnLoss=0.453 ValLoss=0.450 ValR2=0.577
TrnLoss=0.419 ValLoss=0.416 ValR2=0.609
TrnLoss=0.396 ValLoss=0.394 ValR2=0.629
TrnLoss=0.380 ValLoss=0.384 ValR2=0.639
TrnLoss=0.374 ValLoss=0.382 ValR2=0.641
TrnLoss=0.371 ValLoss=0.381 ValR2=0.641
TrnLoss=0.371 ValLoss=0.381 ValR2=0.641
TrnLoss=0.369 ValLoss=0.381 ValR2=0.642
TrnLoss=0.367 ValLoss=0.380 ValR2=0.642
TrnLoss=0.369 ValLoss=0.380 ValR2=0.642
TrnLoss=0.371 ValLoss=0.381 ValR2=0.642
TrnLoss=0.369 ValLoss=0.380 ValR2=0.642
TrnLoss=0.370 ValLoss=0.380 ValR2=0.643
TrnLoss=0.368 ValLoss=0.379 ValR2=0.643
TrnLoss=0.366 ValLoss=0.380 ValR2=0.643
TrnLoss=0.369 ValLoss=0.379 ValR2=0.643
TrnLoss=0.369 ValLoss=0.381 ValR2=0.641
TrnLoss=0.367 ValLoss=0.379 ValR2=0.643
TrnLoss=0.367 ValLoss=0.380 ValR2=0.642
TrnLoss=0.364 ValLoss=0.379 ValR2=0.643
TrnLoss=0.366 ValLoss=0.380 ValR2=0.643
TrnLoss=0.366 ValLoss=0.379 ValR2=0.643
TrnLoss=0.363 ValLoss=0.379 ValR2=0.643
TrnLoss=0.367 ValLoss=0.379 ValR2=0.644
TrnLoss=0.367 ValLoss=0.379 ValR2=0.643
TrnLoss=0.366 ValLoss=0.379 ValR2=0.643
TrnLoss=0.366 ValLoss=0.379 ValR2=0.643
TrnLoss=0.365 ValLoss=0.379 ValR2=0.643
TrnLoss=0.367 ValLoss=0.379 ValR2=0.644
TrnLoss=0.365 ValLoss=0.379 ValR2=0.643
TrnLoss=0.366 ValLoss=0.378 ValR2=0.644
TrnLoss=0.365 ValLoss=0.378 ValR2=0.644
TrnLoss=0.366 ValLoss=0.378 ValR2=0.644
TrnLoss=0.365 ValLoss=0.379 ValR2=0.644
TrnLoss=0.363 ValLoss=0.378 ValR2=0.645
TrnLoss=0.364 ValLoss=0.378 ValR2=0.645
TrnLoss=0.363 ValLoss=0.377 ValR2=0.645
TrnLoss=0.364 ValLoss=0.377 ValR2=0.645
TrnLoss=0.362 ValLoss=0.377 ValR2=0.645
TrnLoss=0.366 ValLoss=0.376 ValR2=0.646
TrnLoss=0.361 ValLoss=0.376 ValR2=0.646
TrnLoss=0.361 ValLoss=0.375 ValR2=0.647
TrnLoss=0.361 ValLoss=0.375 ValR2=0.647
TrnLoss=0.361 ValLoss=0.374 ValR2=0.648
TrnLoss=0.360 ValLoss=0.374 ValR2=0.648
TrnLoss=0.359 ValLoss=0.373 ValR2=0.649
TrnLoss=0.358 ValLoss=0.373 ValR2=0.649
TrnLoss=0.359 ValLoss=0.372 ValR2=0.650
TrnLoss=0.360 ValLoss=0.372 ValR2=0.650
TrnLoss=0.356 ValLoss=0.371 ValR2=0.651
TrnLoss=0.357 ValLoss=0.371 ValR2=0.651
TrnLoss=0.356 ValLoss=0.370 ValR2=0.652
TrnLoss=0.357 ValLoss=0.369 ValR2=0.653
TrnLoss=0.357 ValLoss=0.369 ValR2=0.652
TrnLoss=0.354 ValLoss=0.369 ValR2=0.653
100%|#############| 60/60 [00:27<00:00,  2.17ep/s]
Step: evaluate test split
