,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,0.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,0.8,1.0,0.888888888888889,0.7,0.875,0.7777777777777777,0.5,0.75
2,0.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.8,1.0,0.888888888888889,0.8,1.0,0.888888888888889,1.0,1.0
3,0.0,3.0,4.0,0.0,1.0,3.0,4.0,3.0,3.0,0.5714285714285714,1.0,0.7272727272727273,0.5,0.875,0.6363636363636364,0.5,0.75
4,0.0,3.0,4.0,1.0,1.0,2.0,5.0,4.0,3.0,0.5714285714285714,1.0,0.7272727272727273,0.42857142857142855,0.75,0.5454545454545454,0.5,0.5
5,0.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.8,1.0,0.888888888888889,0.8,1.0,0.888888888888889,1.0,1.0
mean,0.0,1.8,4.0,0.2,0.6,3.2,2.6,2.0,1.8,0.7085714285714285,1.0,0.8242424242424244,0.6457142857142857,0.9,0.7474747474747474,0.7,0.8
std,0.0,1.0954451150103324,0.0,0.447213595499958,0.5477225575051662,0.8366600265340756,1.8165902124584952,1.4142135623730951,1.0954451150103324,0.1251937274297523,0.0,0.08852081737457232,0.17243750716578754,0.10458250331675945,0.15335582273423212,0.27386127875258304,0.2091650066335189
