fold,treatment,outcome,outcome_role,true_direct,true_total,ate_true,ate_true_std,ate_est,ate_est_std,ate_error,ks_stat,ks_p,effect_by_ate,effect_by_ks,effect_present,pag_predicts_direct,pag_predicts_total,agreement_direct,agreement_total,model_prediction_source,model_ate,model_ate_std,model_ate_error,model_ks_stat,model_ks_p,model_effect_by_ate,model_effect_by_ks,model_effect_present,model_agreement
5,X0,X1,input,True,True,-1.2387609090721061,-1.0013164355962392,-1.2069959795269016,-0.9756401765245878,0.03176492954520449,0.4765,8.031420155926838e-206,True,True,True,True,True,True,True,aligned_sem,-1.2387596483919836,-1.0013154165620435,1.2606801225167885e-06,0.4775,1.0076338213355085e-206,True,True,True,True
5,X0,X2,input,False,False,0.04568352633823873,0.04588277372634228,0.0,0.0,-0.04568352633823873,0.035,0.1724962716243393,False,False,False,False,False,True,True,aligned_sem,0.04607977506278644,0.04628075067832193,0.0003962487245477084,0.0355,0.1607718238327084,False,False,False,True
5,X0,X3,output,True,True,3.1856297768200763,1.4686904518145831,3.1769201340995243,1.4646749917647466,-0.008709642720551969,0.8955,0.0,True,True,True,True,True,True,True,aligned_sem,3.0206567153258996,1.3926319085443801,-0.16497306149417668,0.9825,0.0,True,True,True,True
5,X0,X4,output,True,True,0.4847574094591125,0.2947982402745214,0.41260291228163803,0.2509185215105599,-0.07215449717747446,0.1275,1.3998507612211968e-14,True,True,True,False,False,False,False,aligned_sem,0.3670729792682824,0.2232301481711397,-0.11768443019083008,0.277,6.20630182012101e-68,True,True,True,True
5,X0,X5,output,False,True,-4.381149887232364,-1.4122122676911542,-4.33113762593492,-1.3960914019921624,0.05001226129744385,0.817,0.0,True,True,True,True,True,False,True,aligned_sem,-4.093556857416454,-1.3195100284931565,0.28759302981590995,0.9285,0.0,True,True,True,True
5,X1,X0,input,False,False,0.022856600383679912,0.022666066948631294,0.0,0.0,-0.022856600383679912,0.0215,0.7445353818345306,False,False,False,False,False,True,True,aligned_sem,0.023875383172414305,0.02367635712774538,0.001018782788734393,0.021,0.770029236885313,False,False,False,True
5,X1,X2,input,False,False,0.01906002970005617,0.019143159472193163,0.0,0.0,-0.01906002970005617,0.015,0.9780895655250116,False,False,False,False,False,True,True,aligned_sem,0.018774974157201217,0.018856860667774783,-0.0002850555428549513,0.014,0.9895783885519281,False,False,False,True
5,X1,X3,output,False,False,0.062398676825094285,0.028768045026989948,0.0,0.0,-0.062398676825094285,0.023,0.6655293215356356,True,False,False,True,True,False,False,aligned_sem,0.12248575291182057,0.056470358575214784,0.06008707608672628,0.063,0.0007115078950895565,True,True,True,False
5,X1,X4,output,False,False,0.03777745319513785,0.02297381433819853,0.0,0.0,-0.03777745319513785,0.0155,0.9699601425241099,False,False,False,False,False,True,True,aligned_sem,0.17968717893633981,0.10927417119715829,0.14190972574120198,0.2085,1.873742715223634e-38,True,True,True,False
5,X1,X5,output,True,True,1.6796842241435495,0.541426504054462,1.7175699770125168,0.5536385320264311,0.03788575286896734,0.278,1.98571665366449e-68,True,True,True,True,True,True,True,aligned_sem,1.5857252222352283,0.5111399220907552,-0.09395900190832118,0.4735,3.9426908645624734e-203,True,True,True,True
5,X2,X0,input,False,False,0.013809967651140152,0.013694847268829892,0.0,0.0,-0.013809967651140152,0.0265,0.48382276598146434,False,False,False,False,False,True,True,aligned_sem,0.013446023079557876,0.013333936552161595,-0.00036394457158227603,0.026,0.5085995252205004,False,False,False,True
5,X2,X1,input,False,False,0.00806552483257338,0.0065195329602503885,0.0,0.0,-0.00806552483257338,0.02,0.8187536311788122,False,False,False,False,False,True,True,aligned_sem,0.008324495863400288,0.006728864678430389,0.00025897103082690894,0.02,0.8187536311788122,False,False,False,True
5,X2,X3,output,False,False,0.03328151712689337,0.015343982148159256,0.0,0.0,-0.03328151712689337,0.029,0.36968362182350656,False,False,False,False,False,True,True,aligned_sem,0.08338326017629907,0.0384426963086547,0.050101743049405706,0.13,3.836619206113843e-15,True,True,True,False
5,X2,X4,output,True,True,1.6698807812891532,1.0155139585005293,1.7267598255149432,1.0501041304485332,0.05687904422579004,0.4685,1.08658258057175e-198,True,True,True,True,True,True,True,aligned_sem,1.4685917928694616,0.8931029578332591,-0.20128898841969156,0.9445,0.0,True,True,True,True
5,X2,X5,output,False,False,-0.0031592191395338268,-0.0010183372265295287,0.0,0.0,0.0031592191395338268,0.0175,0.9194667579636621,False,False,False,False,False,True,True,aligned_sem,-0.17801487995394688,-0.05738100813102783,-0.17485566081441306,0.131,2.2698876601340365e-15,True,True,True,False
5,X3,X0,input,False,False,0.007075425297031181,0.007016444299698094,0.0,0.0,-0.007075425297031181,0.019,0.8633028038475316,False,False,False,False,False,True,True,aligned_sem,0.007217128959121653,0.007156966715013288,0.0001417036620904727,0.0195,0.8416360266077476,False,False,False,True
