epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.34675708413124084,0.23585012555122375,0.44096915690104166,0.3827109375,0.6494357245042777,0.7545628797731811,0.0008,17.939269708999994,16,16,60,960
2,0.16019557416439056,0.13386422395706177,0.3150595703125,0.28716123453776043,0.8394960343343755,0.8607687027746197,0.0008,0.07788995900000373,32,16,60,960
3,0.14900697767734528,0.12689247727394104,0.30451487223307294,0.28134696451822916,0.8507651450026867,0.8680200479011189,0.0008,0.07353887500000411,48,16,60,960
4,0.14535647630691528,0.1266113519668579,0.3003824462890625,0.28059295654296873,0.8548941306293056,0.8682946035849085,0.0008,0.07787429100000054,64,16,60,960
5,0.14228284358978271,0.12547500431537628,0.29804449462890625,0.27932865397135415,0.8578159237378506,0.8694968455281014,0.0008,0.07867395799999599,80,16,60,960
6,0.14034327864646912,0.12589335441589355,0.2963206583658854,0.2796138916015625,0.8595336489435568,0.8690597320545029,0.0008,0.0751135000000005,96,16,60,960
7,0.14084845781326294,0.12550762295722961,0.29552880859375,0.27921234130859374,0.8588920383351987,0.8694643593664875,0.0008,0.07564808400000089,112,16,60,960
8,0.13869023323059082,0.12567150592803955,0.2941836751302083,0.27965720621744794,0.8611058162141537,0.8692938546361667,0.0008,0.08140716700000183,128,16,60,960
9,0.1393735706806183,0.12512917816638947,0.2944961954752604,0.27915968831380206,0.8609377133954429,0.8698749971474611,0.0008,0.07502020800000508,144,16,60,960
10,0.13971595466136932,0.12614953517913818,0.2952845662434896,0.2800120849609375,0.8603777971541196,0.8688162657331959,0.0008,0.07738325000000401,160,16,60,960
11,0.13989022374153137,0.12585103511810303,0.29521695963541666,0.27997880045572915,0.860205179489425,0.8691236038693243,0.0008,0.07623199999999741,176,16,60,960
12,0.13859596848487854,0.12555378675460815,0.2942914021809896,0.27939569091796873,0.8615067238233431,0.8694325927680624,0.00068,0.07452608300000207,192,16,60,960
13,0.13692475855350494,0.1254068911075592,0.29222560628255206,0.27935292561848957,0.8632693040518906,0.8695716166088714,0.00068,0.07635754200000378,208,16,60,960
14,0.13838206231594086,0.12579363584518433,0.2937580159505208,0.2796138916015625,0.8615212712594782,0.8691842164861726,0.00068,0.07800170800000217,224,16,60,960
15,0.1373070627450943,0.12550680339336395,0.29261454264322917,0.27941377766927084,0.8626314383561811,0.869461057841268,0.00068,0.07469700000000046,240,16,60,960
16,0.13629738986492157,0.12523363530635834,0.29183241780598956,0.2791086222330729,0.8635470487761245,0.8697604596186961,0.00068,0.07849174999999775,256,16,60,960
17,0.13570517301559448,0.12587301433086395,0.29149072265625,0.27998543294270833,0.8642511876079542,0.8690883558548826,0.00068,0.07736229200000366,272,16,60,960
18,0.13751943409442902,0.12531602382659912,0.292663330078125,0.2793638916015625,0.8628843996844332,0.8696781754516896,0.00068,0.07404875000000288,288,16,60,960
19,0.13534168899059296,0.12535740435123444,0.2901367390950521,0.2791728108723958,0.8649710144384933,0.8696286737370219,0.00068,0.07667604200000255,304,16,60,960
20,0.1354249119758606,0.12576451897621155,0.2907960408528646,0.27989447021484376,0.864385930271389,0.8692023960385025,0.00068,0.07731095900000184,320,16,60,960
21,0.13586582243442535,0.12545408308506012,0.2915067952473958,0.2792967529296875,0.8640681211508959,0.8695327813602971,0.00068,0.07417758300000088,336,16,60,960
22,0.1362619549036026,0.12539084255695343,0.2918999633789062,0.27934893798828125,0.8635434879463266,0.8695914151783761,0.00068,0.07475887500000056,352,16,60,960
