input_0,input_1,input_2,output_0,output_1,output_2
-0.22530617919292736,4.403925083039316,0.7174399601284084,-0.05112111934034666,-0.05237170056738885,-0.04392919062522532
-0.5412412112975981,3.545270767522648,1.2024708748063773,-0.15729605251759587,-0.15997055927671727,-0.19237442895789203
-0.9651817521905126,1.9753999460533769,1.0227057164349043,-0.5233846622181151,-0.5227987708231998,-0.5334607658038933
0.417800946452118,2.8269232298992497,0.5969195297484918,0.14506168635298639,0.14074564402759152,0.08482276659239989
-0.8952320609626077,6.964815495753027,1.5336404916905555,-0.12912863839645922,-0.12914492675235562,-0.19611177353024214
-1.3753976775291856,5.971567162301718,1.0792092984543404,-0.2161298782304454,-0.21735040172584735,-0.2284174504345906
-0.7283296229190064,2.3329634807179174,1.8828278595901442,-0.330099179865943,-0.3365454270463906,-0.6197325280274936
-0.10333742223243406,3.5017942383130123,0.9738749696004334,-0.031052650334024524,-0.03360055071790368,-0.0350876180315738
1.2695551165376642,6.5139415938049865,0.7004364503820549,0.18263329999504235,0.18336066176778154,0.14478315641502287
-0.033057860424512205,5.03671646860852,1.5937116169126466,-0.006688368293845639,-0.00651001353953359,-0.014651347562031531
2.0447115167893317,6.641704563104096,1.4215293572898255,0.27624857380434964,0.2722075460679686,0.38267341016641343
-0.3156491927963711,2.9138127661004476,1.0076403612130664,-0.1152512449626705,-0.11940440268618448,-0.12203668085020615
-0.15130041063484365,2.05406142380908,1.2553851167329955,-0.0824131040953273,-0.08926328520029699,-0.10933150302055412
0.04153842647585716,7.0463963814474555,0.7445037576806373,0.005890607882724146,0.006946163208357102,0.007714613565379138
0.22882071372791915,8.607414939113063,0.7605610243398593,0.02972851502799504,0.03146250693792832,0.031744803347945424
-0.8397570713003208,2.56524973400258,1.8946122221264912,-0.34640173901967464,-0.3518930218098405,-0.6527957836267053
1.4728336327695835,4.506318175426364,0.6058845037650313,0.31300850096178456,0.3085045833669791,0.19918994597409506
-0.8942741634223336,5.53946410382463,1.7389571158855863,-0.1582467083634396,-0.15822306048556184,-0.27389825216684244
1.7560962963768232,5.3259747934229065,1.3499972307055512,0.3017677142818343,0.300316662580643,0.4008291499829276
0.29223474817994105,8.67036289163818,1.380554018050117,0.040514607619345507,0.041951219552453414,0.06005311062077984
-0.858404996154969,1.9535028933550853,1.7634989037171,-0.46155799780157547,-0.46727430560050537,-0.8063183171669583
-0.4672816067743965,5.685458896355,1.7751021792465878,-0.08241056672156316,-0.08223766046520084,-0.14753629409667826
0.009887427622004733,1.9986937849265223,1.9664329452968135,0.000984137535928454,-0.00351290302410269,-0.010552469027373255
-0.47315577434651945,8.461125204545299,0.5469943510709869,-0.054090041077756904,-0.053510937554629226,-0.036743637111768215
0.4813414881526202,2.768185651444956,1.5947094648622673,0.1863068359717993,0.18595766155993526,0.29618737697560693
-1.1929505739451742,6.458015297107872,1.7264762136920353,-0.17927907939247642,-0.17892724259639697,-0.30521274382039165
-0.4910186612094508,6.505047638481727,1.6612232644338736,-0.07699131122481909,-0.07673640345643254,-0.1276629889540448
0.6402328433945815,6.093050329613581,1.0782519676968596,0.10422486124942007,0.10575250850638022,0.11847400236137288
-0.48922614509637796,3.22422249408084,1.0113505819239004,-0.15830942554409952,-0.16171027262104115,-0.1645819957251891
-0.04387336751622111,1.0323462809242656,0.5409956554695066,-0.031632151790099886,-0.04669724513393189,-0.03956733519510516
-0.31972222596131483,1.250335526162086,1.4427234945143768,-0.2532458026589749,-0.2644240305776843,-0.3720161493865676
1.2624505782737325,4.72333334279271,1.89252409792797,0.26761877323299743,0.2668944529530396,0.4828984448190085
-1.4260813733902442,4.498236070952576,1.070795974525995,-0.30663900621528095,-0.30753990731396125,-0.31746112080737915
-1.947435355864207,5.075825324102927,1.6583365465243984,-0.3690863782500879,-0.36812345636975724,-0.607668458722924
0.1059524181956944,3.928107591887495,1.8986372541786136,0.027346508402026147,0.027556271978936467,0.03898033151440719
0.9524115530383191,7.225249030381834,1.1217996593118564,0.13502782606641206,0.13690687670870388,0.16129602937033655
-1.4243914947174479,8.29978245955775,0.7369531453156188,-0.16714227413024393,-0.16922743162310622,-0.13312978812587706
-2.0878534657066936,3.1031060430075526,1.0951688750729165,-0.7219178050579478,-0.7114662942951429,-0.7574303793082333
1.2912222126381656,7.762257034727696,1.1125913821039268,0.1697107992968823,0.17139467325870272,0.20083768064754215
0.6018706724585363,1.6510191823940046,1.850668314349265,0.38212324324551916,0.3841756274814025,0.697557937300313
-0.4351373872310017,0.9998960411622697,1.6974708427678988,-0.377296057586177,-0.3907004243178102,-0.6385435061826774
-0.15344936149259442,5.5203071371991355,0.6090090184692228,-0.02754697133612339,-0.027503816242563053,-0.02157497768707305
-0.9192315217016656,9.66452848317277,0.8592448151440106,-0.10483919193391249,-0.10522192188244496,-0.0957708710898151
-0.5890112056142651,5.256639068765152,1.0882337337661114,-0.10958630762022764,-0.11069972285878966,-0.1217582350890513
-1.0722088420472575,2.680685034990746,0.7802138965306515,-0.42256418043008775,-0.4237931162978451,-0.33087609874999624
-1.605724025696094,2.1005539928038437,1.8169512239203538,-0.8073516622886566,-0.8034566309982948,-1.3977520486385715
1.597428921073851,7.414118291969434,1.1493851309228216,0.2084834120164389,0.20918033838466937,0.24767993415589395
-0.19657015244279755,9.247214991875737,0.5601385321214555,-0.02019743886578311,-0.01884924023083588,-0.01100772240472354
0.5700190109426029,2.163383720939544,1.5477447657948251,0.2868235155621578,0.2864987167913076,0.45060758242755433
-0.3098315137656394,2.7461893613363104,1.065916098127509,-0.12120710249980107,-0.12576231003414462,-0.13494192863500987
-1.095263046183692,5.59603537629981,0.8314273210899266,-0.18411289242810727,-0.18630859361291613,-0.15707642156850446
-1.7186167437176507,1.337074094632956,1.2120869758253998,-1.2255213957990843,-1.1982147956479443,-1.4743639467824403
-1.7902331542557133,4.767294840599839,0.7248601376307939,-0.3548168524267645,-0.35793085592751767,-0.2523434131919471
-1.807111582915599,7.090569063715939,1.2598718274188987,-0.235978066636165,-0.23618150816695793,-0.2858031065592911
0.07396152652367194,9.427529638873603,1.620022977317618,0.010410995971368058,0.011668150345945644,0.018388075521144995
1.6251790588640418,6.482821137389793,0.6954440944116614,0.23446795430659617,0.23384158304872948,0.1786716665011518
-0.4065219475387142,2.699404696425385,1.147146347420295,-0.1619453780040486,-0.16645238935623569,-0.1907942319590681
1.354000088072461,2.303795142907521,1.9701472697569844,0.6524765111494071,0.6525417688687715,1.2329777754648195
0.5473590903335832,2.44302568777198,1.8433630034740887,0.2427909444698519,0.24351331874559534,0.437002601770941
0.20846016034217135,1.8505426097585431,0.9973601676541616,0.11856615376444599,0.11137429757538793,0.11439411973043281
1.437424840430043,5.094382426157168,1.341202842653251,0.2657579636581747,0.266269585449425,0.35486844558018266
0.04820385295489739,4.971950795974505,1.0718225636947227,0.009587613466115686,0.00954544578518219,0.009440708359680264
-0.23767168815325,4.16246413155029,1.0546237718225573,-0.05735395736054241,-0.05898365282715724,-0.0642076865423884
-0.5119682937195311,7.7111958649361245,0.5135571916497075,-0.06228583658754931,-0.062049342068537724,-0.041880110865376574
-0.351782792079561,3.043981633964702,1.0362723311921278,-0.1220845514719377,-0.1259186669364568,-0.1318609210540878
-1.6582860358924914,5.430757723501251,0.5190590227513291,-0.2779392009541942,-0.2824290413948841,-0.16701739259103693
-1.6992970162590506,6.024898004316188,1.0913779804000017,-0.2596882279178475,-0.2606039603673067,-0.2720445268275179
-1.5546245702743324,9.261961074602418,0.6271061588546453,-0.16855764928546227,-0.17077079330334005,-0.12370707485865069
1.5022713403552872,6.944669970199817,0.6863384138604239,0.20415951733254542,0.20450693029679567,0.15947746857088513
0.27199585307389595,9.017817181390953,1.7817666127722753,0.037354914806595405,0.03860837952726508,0.06388840562093656
1.5835611597865915,2.951535216335038,1.402452238081743,0.5670886102244009,0.5658898764549528,0.7988094491922271
-1.0406426546121323,7.763707319751607,1.972080607860039,-0.13809199343372539,-0.13719008818210293,-0.2622548856277438
1.2592954172714916,7.709715742575888,1.4964221108330742,0.1696077661193851,0.17033990808437244,0.2533504432297795
-0.01746564058674449,5.236055667323687,1.1958565854532384,-0.0032409685794463385,-0.0032221953438424655,-0.004993445214686646
-0.22966752939591542,1.0072391096410085,0.6267698553167115,-0.18537447514062153,-0.19835123807481797,-0.14182136912430685
-0.16028600063812642,5.3001438454170255,1.303306317648275,-0.030238029075096193,-0.03042419522664546,-0.041198521707458
0.05060835311747022,6.5372290840145455,0.9783828413221534,0.00806819425462847,0.008800074221370184,0.010127845880497439
-2.468898548362706,5.968612576383967,0.6283578414157484,-0.3789677643125296,-0.3842900548770225,-0.2410201555347154
-0.768644623197342,3.643784080876266,1.3447981763386763,-0.2162202681557999,-0.21821857499307917,-0.29253581466947326
-0.5038226890374476,3.0964829836665424,1.9242677601184326,-0.17055061734096794,-0.17413631811386604,-0.3336032716422826
-1.2577442494969941,3.618264675990936,1.7525705165516663,-0.3598828515421351,-0.3611707260386724,-0.6298394768284052
-0.4899815816262798,6.148199082761102,0.9905522163355731,-0.07832118851046924,-0.07889396333937646,-0.08017305827107514
-0.5340119847182122,6.152544142266858,1.6833691623465556,-0.08736961432347787,-0.08719192115749075,-0.14710502224438055
-0.12398230906291649,6.139590121172699,1.2468460173975329,-0.020524774859460727,-0.020284524097683526,-0.02594246054639209
0.9881896786760985,5.530522885606412,1.1316930790066386,0.1722282590908921,0.17378095545618072,0.19995469185365863
-0.5289287494037428,9.032494000871944,1.7485266922097433,-0.06735204224331459,-0.06647423135857453,-0.1143704161867302
-0.22109509450691314,7.220511815725978,1.9996877272862719,-0.03302260411331833,-0.03222031830513403,-0.06737761554276049
0.8091214682139803,9.410959262697185,1.4099241763170962,0.10627808810252204,0.1079603821572368,0.15612928531957274
0.13307545370414475,5.176123205570935,1.2817566896267683,0.025824588914241636,0.026159412868735313,0.032220490234246085
-0.9102823358047355,5.202151517755981,1.2967875785950869,-0.169910087667959,-0.17082500625724067,-0.2202056952138984
1.8461672603272028,9.139798176978474,0.6089358652405565,0.20607926988155228,0.20657569502710454,0.16112596497660717
1.1983434132805382,7.195068816963268,1.7943434139364098,0.17070317889922143,0.1705047825754512,0.2907621270165693
0.4442265137257737,9.485963598962176,1.1790923367410928,0.059826208883140136,0.06155359630887406,0.08001825047784124
-1.184611930791944,8.931575130339285,1.642348950644966,-0.14338959464975318,-0.14292065961647993,-0.22997557895087795
0.13699342962810448,1.0621911855655854,1.7622900847707599,0.1067906643047812,0.0986503432619475,0.18642472941849964
-2.4971284416438384,6.9770530552005585,1.407510801833379,-0.3205573328581639,-0.3184941059796474,-0.42727455189532054
0.5051738682449255,6.550520575263658,1.2773396372730876,0.07938036770042578,0.08078913290465076,0.104784294354489
0.5045270513036673,4.088972366497545,0.8325044904615675,0.119225502773251,0.11901733184230759,0.1014156006906837
-1.52430422977761,7.559748924733409,0.6952155353071616,-0.18904502806510434,-0.19179354397394222,-0.14186309136297306
-0.9244147977091707,8.83887518701044,0.5014269614525408,-0.10149626915822667,-0.10214497056869534,-0.06818535197451706
-0.019411660362068615,2.053866720306485,1.9463723629682161,-0.014030984659768844,-0.018695107883687972,-0.03880467410824434
1.173419372118365,3.512035085891651,1.5850129071482693,0.3470989063445151,0.348094241460318,0.5504228914228003
-0.00046714584186127034,5.1495732701126515,0.5391700524459015,-0.0032516174711948592,-0.003042671209026279,-0.00575129758483502
0.009841941376011524,1.8145191813523582,1.3335120750989913,0.002153672473951082,-0.005156209158479426,-0.0005863372437696496
0.197903699811822,8.064052429938833,0.5848565412143791,0.0242766800907721,0.026189538479643247,0.02182090878447669
-0.2455597641028532,1.3414231220284671,1.6401783299579953,-0.1870330709589196,-0.19830898161543448,-0.31140250970222527
1.4529550284356263,5.042454864524869,1.0811238001221657,0.2697236949775845,0.27014754741991087,0.2915047553619299
1.1841102237963175,2.8751694688485943,1.665536429051011,0.446601775836132,0.4477346250014703,0.7453345354096168
-2.3509201446333843,3.8787941377665627,0.9364611870358972,-0.6160260583713464,-0.6105113528875772,-0.5343061306636677
-1.5142622995551247,9.466895698511134,1.728814274665483,-0.17242126969290336,-0.17140253094880598,-0.28811597631341923
-1.1990616742534494,1.5946135135199864,0.6213392004408169,-0.7334842934191083,-0.7301920765118918,-0.49742583364957643
-0.42974636042071773,1.199751099998589,1.3064907881083572,-0.3438031812268869,-0.35361181817389664,-0.45784912186793025
0.6531314657466551,7.769244588908574,1.7726627665072208,0.09265258960030884,0.0938626878107567,0.15659420207022318
0.7591026218726655,7.6447629915825175,0.5742686679280826,0.09481027363725267,0.09684552763747498,0.07281495387037003
-1.2381141322917077,8.458818679618322,1.6584404530355104,-0.15255094740020492,-0.1521799253854001,-0.2473124936203281
1.3441062217457305,8.47059260603448,0.7267967672969131,0.16100140131022592,0.1627749036441879,0.1419796730536606
0.6324805301785967,9.048471797294969,1.0872298642016578,0.08358893057082294,0.08554712943347922,0.10332136437418851
2.470603028981082,8.879227746850578,1.2589935543741906,0.26150214019525636,0.2559675452030162,0.32844314414572884
0.15093021156694614,6.689158158178417,1.134635894676561,0.023551204900239438,0.024479323730780093,0.029448844482919505
-0.6064123274782545,6.703069079585664,0.5742057539811675,-0.08390685709261583,-0.08454209146244628,-0.05935918563914673
-1.3612071912061368,4.7668999706952615,1.7364654877197516,-0.28022003069141543,-0.28033340873718565,-0.48491481148031784
-1.0742198468702324,2.4643723440751324,1.178884617758204,-0.47233947865289894,-0.471635430612744,-0.5519601666257505
-0.3146678776842844,6.795444298179039,1.4121953824976827,-0.04832853161995539,-0.048121006688483514,-0.06828080804970409
0.9749680217051346,7.089959953028895,1.551165723282769,0.14225524580099766,0.1434747570004074,0.21840500132959048
-0.10417444742649784,6.822272352892334,1.2912233260891255,-0.015993469776782378,-0.01550974202683552,-0.020060105479207547
0.1629814921718111,1.6544982643974966,1.5795385164800533,0.09920034596410073,0.09334998849895754,0.1573793561643177
-0.151264459276357,1.5854326371436818,0.9989980552235336,-0.1023132224852368,-0.11145952170785149,-0.11025861567975105
0.6786293364879525,8.518400945879955,1.3353766178197117,0.09244740260731228,0.09424028448146775,0.13008423923693008
0.6185016844976976,9.096464452587973,1.2017179669322784,0.082660674835226,0.08455812873088207,0.10946191587917137
-0.7464207420897149,4.040057701015226,0.9700890007532497,-0.18425636921701413,-0.18661998452885548,-0.18114976974279795
0.6722792260369882,4.148308997482731,1.1511367281490326,0.16158037100982256,0.1623054801653357,0.18783343376961623
0.617036153763889,7.069346288024816,0.84058950714646,0.0871121712285345,0.08883207968725759,0.08472707349494135
0.6905448380857833,7.011861334551676,1.4994620852908858,0.10338018347046529,0.10483055061018454,0.15500792254438542
-0.5971866530388934,5.704744433804977,1.477765134772363,-0.10388543029737787,-0.10419336667640296,-0.1543245190742313
-1.0255949603907903,5.427295603052129,1.200250697543084,-0.18171348945380933,-0.18274963328764804,-0.21696480956282282
-0.22709371486571725,7.938306797147909,0.9137526440834532,-0.029201555708484463,-0.028581969007780227,-0.025719114743166304
0.307593912073039,6.611627758931723,1.598587063456584,0.04828093871603549,0.049380559656771995,0.0748320578470107
-0.0034754055215373697,3.1081242905878153,1.95677453360994,-0.0027416192431086936,-0.004127843506111027,-0.01908317901981139
-0.46486908205584176,1.7491100761502403,1.9337683069539342,-0.27255762406278744,-0.2823297227876467,-0.5270479655951866
0.9684557569199358,4.832922673527139,0.5640814219201145,0.1839860889306039,0.18291166894638333,0.11635999630894654
1.5993478251134845,2.1348211446448646,1.8009611975816933,0.8360183214141287,0.836670316792348,1.472621003170393
1.3684986863959239,8.692852023902882,0.9670063638173464,0.16693270679009975,0.16871495843045775,0.1807941619859467
0.015984990010553052,1.7254964469831808,1.794618684236946,0.004436915214382057,-0.0019355268722210696,0.0018916772440600443
-0.28160215511416276,8.98503874816654,1.1104712847169185,-0.03521800958060943,-0.03458710447567332,-0.03769036426629728
1.108379841874058,8.873385668630545,1.1102333141310978,0.14048139990624148,0.14249944330690728,0.17117295045118736
0.03394470007564024,7.460501126868339,1.8149841964139601,0.0047813745791084935,0.005852867508796173,0.005834339621687754
-0.2722628159031717,9.130637459988598,1.2053941243352497,-0.03452618316346222,-0.03385085528006803,-0.0400400650993112
1.276418336030491,8.154253450073897,1.8119435688435743,0.16761016987423916,0.1667310994359008,0.2870554224642965
2.2708220006735016,4.965213713541819,0.9124601020377181,0.4320069826564052,0.4246722237169178,0.3681780791544407
1.9854236288857834,2.942101967369092,1.9828469531321034,0.7687994863291613,0.759372792179026,1.4402351282342774
0.6339942789384581,2.4931988901482645,1.1029084588646907,0.27277901590880976,0.27073517575170336,0.3035958669267654
1.8215928802202648,7.447303057431635,0.9049504551123582,0.23199432537503822,0.23195754419418435,0.22271254612854985
0.35064086553366985,2.849008873456111,0.6211899206133664,0.12025842791392735,0.11619811842339789,0.07124466535407292
0.2803698975503938,1.8598788213011281,1.1208485405629072,0.16060611207014508,0.15458941514874747,0.17923599019346062
-0.4202989274205706,3.519967345426643,1.387157902106234,-0.1238216911628213,-0.12635738308577388,-0.17605396808841375
