epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.9446368217468262,0.835952877998352,0.7712440592447917,0.7229650065104166,0.05427869378160999,0.14744364075708427,0.001,17.926895041999998,16,16,40,640
2,0.7767912149429321,0.669640064239502,0.6966643880208333,0.6433609212239584,0.22290533203303997,0.3171443547505701,0.001,0.05271329100000344,32,16,40,640
3,0.6043999195098877,0.5084774494171143,0.6123135986328125,0.5577155354817709,0.39363778449104014,0.48151340759401373,0.001,0.05099549999999908,48,16,40,640
4,0.44964802265167236,0.3743443489074707,0.527606201171875,0.4809623616536458,0.5490809395057649,0.618195141554758,0.001,0.04825441699998123,64,16,40,640
5,0.3450714945793152,0.300744891166687,0.4628028157552083,0.43219710286458335,0.6550785832662269,0.6931442184500556,0.001,0.04680954200000542,80,16,40,640
6,0.2942604422569275,0.26363590359687805,0.4281925048828125,0.4037867024739583,0.7054837565485711,0.7309084403770096,0.001,0.05279204199999299,96,16,40,640
7,0.2685069739818573,0.243673175573349,0.40867692057291666,0.3874290364583333,0.7316302865105164,0.7512414162989889,0.001,0.051929833000002645,112,16,40,640
8,0.253728449344635,0.2325475513935089,0.39754573567708335,0.3790169677734375,0.7457143062944336,0.7625675508274278,0.001,0.04556883299997594,128,16,40,640
9,0.2459993213415146,0.22651122510433197,0.39076131184895835,0.37418513997395836,0.7540416238688767,0.7687123418468472,0.001,0.04720870799999943,144,16,40,640
10,0.2407585233449936,0.22205674648284912,0.38659785970052085,0.370993896484375,0.7590643902416792,0.7732275129153077,0.00085,0.04467454099997781,160,16,40,640
11,0.23741990327835083,0.21997490525245667,0.3838253173828125,0.369021240234375,0.762501323611628,0.7753610609866821,0.00085,0.05193712499999492,176,16,40,640
12,0.2347142994403839,0.21767154335975647,0.3818540445963542,0.36741719563802083,0.7649189636396488,0.7776930482565751,0.00085,0.05131074999999896,192,16,40,640
13,0.2332017719745636,0.21628335118293762,0.3804437255859375,0.366128173828125,0.766649548905832,0.7791080294674618,0.00085,0.04869066699998825,208,16,40,640
14,0.23150953650474548,0.2155308574438095,0.3791357828776042,0.3656626790364583,0.7681814197387075,0.7798841555184888,0.00085,0.048515457999997125,224,16,40,640
15,0.23047757148742676,0.21429908275604248,0.3783236083984375,0.36459712727864585,0.7692624864495132,0.7811319972852797,0.00085,0.04455358300000967,240,16,40,640
16,0.2296152561903,0.2131933718919754,0.3771935221354167,0.36358846028645836,0.7704938013466696,0.7822614019428888,0.00085,0.05501687500000685,256,16,40,640
17,0.22851593792438507,0.21240702271461487,0.3763417154947917,0.36288232421875,0.7714775248525613,0.783063911882336,0.00085,0.05239991700000246,272,16,40,640
18,0.22744017839431763,0.21181246638298035,0.37564473470052084,0.36246484375,0.7723175977716606,0.7836707205739495,0.00085,0.04533837500000004,288,16,40,640
19,0.22756782174110413,0.21134716272354126,0.3751475016276042,0.36203544108072916,0.772866759250977,0.7841411295405228,0.00085,0.04982116599998676,304,16,40,640
20,0.22662025690078735,0.21086955070495605,0.3746195882161458,0.3616136474609375,0.7734913066904544,0.7846289410875872,0.0007224999999999999,0.048413500000009435,320,16,40,640
21,0.22606608271598816,0.21053552627563477,0.3742688802083333,0.3614816080729167,0.7739058522806166,0.7849640911419058,0.0007224999999999999,0.054224582999978566,336,16,40,640
22,0.22554023563861847,0.2107764482498169,0.3740071207682292,0.3616936848958333,0.7742065288466375,0.7847263872415164,0.0007224999999999999,0.049449832999982846,352,16,40,640
23,0.22567947208881378,0.21047943830490112,0.3739659423828125,0.36142683919270835,0.7741939540264574,0.7850318969054636,0.0007224999999999999,0.04800054200001114,368,16,40,640
