epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9842535853385925,0.9324121475219727,0.001,16,40,640
2,0.9525748491287231,0.9117422103881836,0.001,16,40,640
3,0.9379833340644836,0.9025617837905884,0.001,16,40,640
4,0.9342600107192993,0.8995306491851807,0.001,16,40,640
5,0.9323497414588928,0.899023175239563,0.001,16,40,640
6,0.929460346698761,0.897333562374115,0.001,16,40,640
7,0.9291855692863464,0.8966708183288574,0.001,16,40,640
8,0.9289841055870056,0.8979077339172363,0.001,16,40,640
9,0.9313948154449463,0.8967833518981934,0.001,16,40,640
10,0.9307608604431152,0.8969875574111938,0.00085,16,40,640
11,0.9284554123878479,0.8966617584228516,0.00085,16,40,640
12,0.9303781390190125,0.8961320519447327,0.00085,16,40,640
13,0.9301246404647827,0.8962563872337341,0.00085,16,40,640
14,0.928471565246582,0.89668208360672,0.00085,16,40,640
15,0.9304834604263306,0.8958984017372131,0.00085,16,40,640
16,0.9295288920402527,0.8956452012062073,0.00085,16,40,640
17,0.9286301732063293,0.8964086174964905,0.00085,16,40,640
18,0.9281338453292847,0.8959400653839111,0.00085,16,40,640
19,0.9297424554824829,0.8957632780075073,0.00085,16,40,640
20,0.9274789690971375,0.8957810401916504,0.0007224999999999999,16,40,640
21,0.9279468059539795,0.8953465819358826,0.0007224999999999999,16,40,640
22,0.927141547203064,0.8958419561386108,0.0007224999999999999,16,40,640
23,0.9264042377471924,0.8959053754806519,0.0007224999999999999,16,40,640
24,0.926511824131012,0.8958203792572021,0.0007224999999999999,16,40,640
25,0.9258643388748169,0.8950076103210449,0.0007224999999999999,16,40,640
26,0.9277874231338501,0.895751953125,0.0007224999999999999,16,40,640
27,0.9242945909500122,0.895477294921875,0.0007224999999999999,16,40,640
28,0.9271891117095947,0.8949862718582153,0.0007224999999999999,16,40,640
29,0.925151526927948,0.895433783531189,0.0007224999999999999,16,40,640
30,0.9265609979629517,0.894977331161499,0.000614125,16,40,640
31,0.9245662093162537,0.8953553438186646,0.000614125,16,40,640
