input_0,input_1,input_2,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
0.010909864,0.6039795,1.2155372,0.0,0.0,1.304717,0.0,0.0,0.39234865,0.2671985,0.31627345,0.16610944,0.24324314,0.0,0.0,1.0164378,0.62747717,0.0,0.0,0.0,0.0,0.50790304,1.1086279,0.0,0.38014278,0.11820613,0.0,0.0,0.27370882,0.10173403,0.0,0.92739105,0.0,0.64307404,0.371813,0.23434812,0.63077885,0.701635,0.45069727,0.01915069,0.03202144,0.0,0.0,0.0,0.4604414,0.74931026,0.0,0.0,0.167611,0.0,0.47125924,0.014085127,0.15918729,0.59047914,0.36802238,0.8770034,0.28326887,0.0,0.33794403,0.60734767,0.2671282,0.7231548,0.35771582,0.0,0.0,1.1645331,0.15543641,-0.008120896,0.7934041,0.18000355
-0.6721971,-0.5048048,1.2942076,0.0,0.09957656,0.39443538,0.0,0.0,0.0,1.0507517,0.34950215,0.0,0.0,0.0,0.0,0.8007936,0.3910439,0.0,0.0,0.0,0.0,0.74274075,0.76511186,0.0,0.20502308,0.46766585,0.0,0.04850384,0.0,0.81166863,0.0,1.1485462,0.0,0.36021522,0.0,0.15760845,0.88104224,0.826954,0.16599266,0.15170869,0.039532546,0.0,0.10530741,0.12415834,0.71990526,1.0057955,0.090003535,0.0,0.33565027,0.056943428,0.39601335,0.3441745,0.35981652,0.09227932,0.11984153,0.75407934,0.1497089,0.0,0.09423664,0.37348378,0.13146913,0.4213283,0.50087905,0.0,0.0,0.8523144,0.6624829,-0.6248303,0.7176727,0.28669965
-0.2019574,0.7799611,1.8010845,0.0,0.0,1.4344561,0.0,0.0,0.18249291,0.28128636,0.51269245,0.26111054,0.21846396,0.0,0.0,1.5250522,0.9465087,0.0,0.0,0.0,0.0,0.84522235,1.3151407,0.0,0.553077,0.06878613,0.0,0.0,0.39460194,0.12306422,0.0,1.22525,0.0,0.92762935,0.24478796,0.36546502,0.93400997,0.80185723,0.35046417,0.0062976032,0.09636496,0.0,0.09168439,0.0,0.5469817,0.98187757,0.0,0.0,0.27600026,0.0,0.5284054,0.055621404,0.059624083,0.5950616,0.36786923,1.076485,0.40087652,0.0,0.230013,0.7960297,0.25271562,0.77908,0.439219,0.0,0.0,1.5483196,0.19894174,-0.1569474,1.0712117,0.3437792
-0.49489218,0.36112595,-0.6933424,0.0,0.78465676,0.45460796,0.0,0.0,0.9014709,0.48583618,0.12516344,0.0,0.30716246,0.0,0.07913558,0.0,0.0,0.0,0.1580265,0.03343582,0.52232224,0.22901267,0.0,0.8838284,0.0,0.0,0.6704843,0.49130398,0.0,0.047401324,0.22202036,0.04789284,0.0,0.0,0.4167941,0.0,0.116007976,0.3196563,0.80439234,0.7022171,0.455396,0.0,0.0,0.67073154,0.16565771,0.58272344,0.25840527,0.115687154,0.34656888,0.41885018,0.87943417,0.4544785,1.038312,0.5771619,0.3997947,0.19513375,0.19659449,0.16592903,0.72971237,0.07063605,0.3103384,0.32096517,0.4672029,0.0,0.0,0.22440776,0.35414773,-0.42201793,-0.5961975,0.43924385
1.2787255,-1.1023825,0.22630152,0.0,0.16983536,0.7958531,0.5204239,0.60877836,0.44356352,0.6055523,0.0,0.6243661,0.0,0.0,0.0,0.0,0.0,1.483556,0.18846104,0.0,0.0,0.0,1.2331787,0.0,0.5808104,1.0621508,0.20383759,0.0,0.132193,0.6708374,0.6647929,0.47069085,0.7214595,0.0,0.32516202,0.52579004,0.0,1.0344934,0.9408722,0.0,0.0,0.0,0.57312864,0.0,1.1223439,0.11175653,0.0,0.0,0.0,0.7478359,0.33590853,0.0,0.60784626,0.9638088,0.9972466,1.3920761,0.5925726,0.69337046,0.7045404,0.015783653,0.72472507,1.4216323,0.0,0.0,0.0,0.45696178,0.41201726,1.150913,0.3292516,-1.2158725
1.7554682,-1.470973,2.0709667,0.0,0.0,1.2921188,0.2502921,1.2850534,0.0,0.69138616,0.0,1.6385452,0.0,0.0,0.0,0.008211763,0.7793162,1.5476935,0.0,0.0,0.0,0.0,2.493867,0.0,1.6856349,1.603946,0.0,0.0,0.83723795,1.046344,0.17652903,1.3821431,0.0,0.782673,0.0,1.1077874,0.08658127,1.9257947,1.0598347,0.0,0.0,0.0,1.1215326,0.0,1.849766,0.2597416,0.0,0.0,0.0,0.42245758,0.0,0.0,0.33009893,1.3210166,1.2618397,2.4673712,1.0044624,0.5697809,0.14870538,0.23978567,0.7833965,2.2837439,0.0,0.0,0.0,1.4516732,0.3597726,1.6675285,1.4851444,-1.6587696
-0.23933637,1.1656135,-0.8878327,0.0,0.3896057,0.96089375,0.0,0.0,1.3418968,0.0,0.15653653,0.0,0.78098524,0.16953671,0.6932841,0.07310323,0.0,0.0,0.6111369,0.4707827,1.0363961,0.17027257,0.0,1.1772658,0.0,0.0,0.81250185,0.2900491,0.0,0.0,0.5921291,0.0,0.0,0.0,0.9423388,0.0,0.15772086,0.5845492,1.2254087,0.7939005,0.4340184,0.0,0.0,0.58044785,0.024716899,0.64520293,0.1402872,0.27228615,0.06429592,0.5460116,1.2016348,0.47211897,1.1240492,0.99780804,0.6566425,0.39154637,0.2577157,0.0,1.2625424,0.3836108,0.4072987,0.42363358,0.4187653,0.0,0.0,0.43848473,0.11244708,-0.14446007,-0.6421735,0.5031899
-0.13498738,1.3326666,1.1862812,0.0,0.0,1.6098726,0.0,0.0,0.64115816,0.0,0.4910502,0.016171813,0.59402466,0.0,0.10605429,1.3756994,0.748746,0.0,0.08270097,0.0,0.0,0.7347032,1.0236343,0.040535297,0.25045004,0.0,0.0,0.0,0.39821517,0.0,0.0,0.8550619,0.0,0.7720169,0.6540035,0.15512125,0.6619194,0.51980245,0.53299195,0.008487672,0.2573734,0.0,0.0,0.07640242,0.39528015,0.8949144,0.0,0.0,0.13320193,0.0,0.70304126,0.13692187,0.16527373,0.7738767,0.41344458,0.831536,0.3243034,0.0,0.5001379,0.9072216,0.32896394,0.71114856,0.4319915,0.0,0.0,1.4495094,0.069530815,-0.100167975,0.7453348,0.49470973
1.3460221,0.52206784,0.769055,0.0,0.0,1.8221378,0.0,0.545781,0.86475027,0.0,0.0,0.74682975,0.46894532,0.06504291,0.17079674,0.25012207,0.48470592,0.6488979,0.6115787,0.0,0.18879545,0.0,1.5887427,0.0,0.74803424,0.41628975,0.0,0.0,0.7974856,0.0,0.78675926,0.5732629,0.0,0.5702146,1.0048151,0.46813613,0.0,1.1791884,1.2720333,0.0,0.0,0.0,0.30085754,0.0,0.805107,0.13538578,0.0,0.0,0.0,0.25711966,0.54763836,0.0,0.43279037,1.4202472,1.0958793,1.4366533,0.60832816,0.059453968,1.0124174,0.5605593,0.83047056,1.5547801,0.005293265,0.0,0.0,1.2060165,0.0,1.194375,0.68114614,-0.7024916
-0.013289791,-0.3578123,-0.47472942,0.0,0.79555213,0.36951542,0.0,0.0,0.66802955,0.67315096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54366136,0.065332785,0.0,0.23058759,0.0,0.15933669,0.2245458,0.0,0.31236652,0.548498,0.3934126,0.0,0.38351613,0.2968107,0.17924978,0.36658943,0.0,0.24804011,0.039422676,0.0,0.4067674,0.61373496,0.33243597,0.17880419,0.0,0.0,0.3427056,0.49636725,0.49579614,0.24223174,0.028587177,0.30408782,0.47706974,0.5944978,0.24020691,0.8272669,0.5489091,0.48155537,0.40364507,0.2867027,0.41373125,0.6254317,0.0,0.39482096,0.5655612,0.33904326,0.0,0.0,0.1527822,0.3786521,-0.00975232,-0.29681605,-0.12503627
