,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,2.0,3.0,2.0,0.0,1.0,1.0,6.0,5.0,5.0,0.4,0.5,0.4444444444444445,0.3,0.375,0.33333333333333326,0.0,0.0
2,0.0,3.0,4.0,0.0,1.0,3.0,4.0,3.0,3.0,0.5714285714285714,1.0,0.7272727272727273,0.5,0.875,0.6363636363636364,1.0,1.0
3,2.0,6.0,2.0,0.0,1.0,1.0,9.0,8.0,8.0,0.25,0.5,0.3333333333333333,0.1875,0.375,0.25,1.0,0.5
4,1.0,5.0,3.0,1.0,1.0,1.0,8.0,7.0,6.0,0.375,0.75,0.5,0.25,0.5,0.3333333333333333,0.0,0.0
5,4.0,6.0,1.0,0.0,1.0,0.0,11.0,10.0,10.0,0.14285714285714285,0.2,0.16666666666666666,0.07142857142857142,0.1,0.08333333333333333,0.0,0.0
mean,1.8,4.6,2.4,0.2,1.0,1.2,7.6,6.6,6.4,0.34785714285714286,0.5900000000000001,0.43434343434343436,0.2617857142857143,0.445,0.32727272727272727,0.4,0.3
std,1.4832396974191326,1.51657508881031,1.140175425099138,0.447213595499958,0.0,1.0954451150103324,2.701851217221259,2.701851217221259,2.701851217221259,0.16205000488007598,0.30083217912982646,0.20740918382203102,0.15819251704483242,0.28140273630510415,0.20067894400632347,0.5477225575051662,0.4472135954999579
