fold,target_mode,treatment,outcome,low_value,high_value,ate_aligned_dowhy,ate_sem_do,delta_aligned_minus_sem,abs_delta,sem_ks_stat,sem_ks_p,sem_effect_by_ate,sem_effect_by_ks,sem_effect_present,dowhy_error
1,sem_truth,sem_0,sem_1,-0.8999408025561597,0.7483958860722356,0.0,0.01885885954806127,-0.01885885954806127,0.01885885954806127,0.0195,0.8416360266077476,False,False,False,
1,sem_truth,sem_0,sem_2,-0.8999408025561597,0.7483958860722356,0.0,0.042198906113699086,-0.042198906113699086,0.042198906113699086,0.0345,0.18488568296007316,False,False,False,
1,sem_truth,sem_0,sem_3,-0.8999408025561597,0.7483958860722356,-1.023649077231709,-1.0049128779388503,-0.018736199292858746,0.018736199292858746,0.367,3.666253914356687e-120,True,True,True,
1,sem_truth,sem_0,sem_4,-0.8999408025561597,0.7483958860722356,-0.3588065563712178,-0.3975107652451325,0.038704208873914736,0.038704208873914736,0.1545,3.0871408068374257e-21,True,True,True,
1,sem_truth,sem_0,sem_5,-0.8999408025561597,0.7483958860722356,-0.6924028307875607,-0.732954523522558,0.04055169273499726,0.04055169273499726,0.3015,1.327592564788108e-80,True,True,True,
1,sem_truth,sem_0,sem_6,-0.8999408025561597,0.7483958860722356,0.13478583857376616,0.1534167891561118,-0.018630950582345623,0.018630950582345623,0.053,0.007254888625779315,True,True,True,
1,sem_truth,sem_0,sem_7,-0.8999408025561597,0.7483958860722356,-0.02750653805211903,0.08480494369869618,-0.1123114817508152,0.1123114817508152,0.04,0.08151459289877339,True,False,False,
1,sem_truth,sem_1,sem_0,-0.8340222300753096,0.8846960011130758,0.0,-0.036885981986480826,0.036885981986480826,0.036885981986480826,0.0345,0.18488568296007316,False,False,False,
1,sem_truth,sem_1,sem_2,-0.8340222300753096,0.8846960011130758,0.0,0.017389542565211774,-0.017389542565211774,0.017389542565211774,0.0205,0.7948265413398378,False,False,False,
1,sem_truth,sem_1,sem_3,-0.8340222300753096,0.8846960011130758,0.4703810240793749,0.490228136578054,-0.019847112498679098,0.019847112498679098,0.1895,8.478282720904849e-32,True,True,True,
1,sem_truth,sem_1,sem_4,-0.8340222300753096,0.8846960011130758,0.6228390414812166,0.7136597674440179,-0.09082072596280133,0.09082072596280133,0.2715,3.028837373770328e-65,True,True,True,
1,sem_truth,sem_1,sem_5,-0.8340222300753096,0.8846960011130758,0.1204299054760728,0.10891464544876206,0.011515260027310736,0.011515260027310736,0.057,0.003007189980865455,True,True,True,
1,sem_truth,sem_1,sem_6,-0.8340222300753096,0.8846960011130758,-1.215807936616516,-1.3219346235324494,0.10612668691593341,0.10612668691593341,0.4505,3.6545633237775662e-183,True,True,True,
1,sem_truth,sem_1,sem_7,-0.8340222300753096,0.8846960011130758,-0.1317954386919822,-0.05565655892121852,-0.0761388797707637,0.0761388797707637,0.033,0.22624166055654427,True,False,False,
1,sem_truth,sem_2,sem_0,-0.8992662678966188,0.8594559760479169,0.0,-0.008286449899792263,0.008286449899792263,0.008286449899792263,0.0235,0.6388604192561329,False,False,False,
1,sem_truth,sem_2,sem_1,-0.8992662678966188,0.8594559760479169,0.0,-0.017264379075863454,0.017264379075863454,0.017264379075863454,0.029,0.36968362182350656,False,False,False,
1,sem_truth,sem_2,sem_3,-0.8992662678966188,0.8594559760479169,0.0,-0.002145251480676541,0.002145251480676541,0.002145251480676541,0.015,0.9780895655250116,False,False,False,
1,sem_truth,sem_2,sem_4,-0.8992662678966188,0.8594559760479169,0.0,0.032682274935175365,-0.032682274935175365,0.032682274935175365,0.0265,0.48382276598146434,False,False,False,
1,sem_truth,sem_2,sem_5,-0.8992662678966188,0.8594559760479169,0.0,-0.023170324087612226,0.023170324087612226,0.023170324087612226,0.029,0.36968362182350656,False,False,False,
1,sem_truth,sem_2,sem_6,-0.8992662678966188,0.8594559760479169,0.0,0.009542546612097275,-0.009542546612097275,0.009542546612097275,0.0215,0.7445353818345306,False,False,False,
1,sem_truth,sem_2,sem_7,-0.8992662678966188,0.8594559760479169,0.868899279951507,0.9653975502341563,-0.09649827028264935,0.09649827028264935,0.379,2.4927714366250567e-128,True,True,True,
1,sem_truth,sem_3,sem_0,-0.9471061694956612,1.106687906748772,0.0,0.05979105687714448,-0.05979105687714448,0.05979105687714448,0.0335,0.2117398173490672,True,False,False,
1,sem_truth,sem_3,sem_1,-0.9471061694956612,1.106687906748772,0.0,-0.03967038189088268,0.03967038189088268,0.03967038189088268,0.0335,0.2117398173490672,False,False,False,
1,sem_truth,sem_3,sem_2,-0.9471061694956612,1.106687906748772,0.0,0.04641089498193844,-0.04641089498193844,0.04641089498193844,0.026,0.5085995252205004,False,False,False,
1,sem_truth,sem_3,sem_4,-0.9471061694956612,1.106687906748772,0.8094006138752133,0.8013818197608773,0.008018794114336036,0.008018794114336036,0.2955,2.1438462913993263e-77,True,True,True,
1,sem_truth,sem_3,sem_5,-0.9471061694956612,1.106687906748772,0.5547485629941558,0.6296762761240984,-0.07492771312994262,0.07492771312994262,0.253,1.2853714836526341e-56,True,True,True,
1,sem_truth,sem_3,sem_6,-0.9471061694956612,1.106687906748772,-0.4037419608912642,-0.33552454938618,-0.0682174115050842,0.0682174115050842,0.12,5.838554708333935e-13,True,True,True,
