epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.9092596769332886,0.8501929044723511,0.0008,16,60,960
2,0.6090854406356812,0.4938221275806427,0.0008,16,60,960
3,0.35719913244247437,0.3384995460510254,0.0008,16,60,960
4,0.2594086825847626,0.24209150671958923,0.0008,16,60,960
5,0.19283023476600647,0.18226969242095947,0.0008,16,60,960
6,0.15808555483818054,0.16065643727779388,0.0008,16,60,960
7,0.1435411423444748,0.1496669352054596,0.0008,16,60,960
8,0.1342649757862091,0.14255324006080627,0.0008,16,60,960
9,0.12554846704006195,0.13147732615470886,0.0008,16,60,960
10,0.11858260631561279,0.12422418594360352,0.0008,16,60,960
11,0.11198318004608154,0.12131191045045853,0.0008,16,60,960
12,0.10561487823724747,0.11303263157606125,0.00068,16,60,960
13,0.10175219178199768,0.10881532728672028,0.00068,16,60,960
14,0.09762323647737503,0.10417987406253815,0.00068,16,60,960
15,0.09481437504291534,0.10044930875301361,0.00068,16,60,960
16,0.0918407216668129,0.0961201936006546,0.00068,16,60,960
17,0.0893385112285614,0.09386849403381348,0.00068,16,60,960
18,0.08772540837526321,0.0920860543847084,0.00068,16,60,960
19,0.08563332259654999,0.08932974189519882,0.00068,16,60,960
20,0.08322632312774658,0.08762383460998535,0.00068,16,60,960
21,0.08197183161973953,0.08506309986114502,0.00068,16,60,960
22,0.08077047020196915,0.08405905961990356,0.00068,16,60,960
23,0.07978906482458115,0.08257032930850983,0.00068,16,60,960
24,0.07937132567167282,0.08180618286132812,0.0005780000000000001,16,60,960
25,0.07877238094806671,0.08068783581256866,0.0005780000000000001,16,60,960
26,0.07787521928548813,0.07990661263465881,0.0005780000000000001,16,60,960
27,0.07749642431735992,0.0798206627368927,0.0005780000000000001,16,60,960
28,0.07677587866783142,0.07895685732364655,0.0005780000000000001,16,60,960
29,0.07584340870380402,0.07839959114789963,0.0005780000000000001,16,60,960
30,0.07592641562223434,0.07782495021820068,0.0005780000000000001,16,60,960
31,0.07534601539373398,0.07830432057380676,0.0005780000000000001,16,60,960
32,0.07489413768053055,0.0783894956111908,0.0005780000000000001,16,60,960
33,0.07541567087173462,0.07900837063789368,0.0005780000000000001,16,60,960
34,0.07434023916721344,0.07766322791576385,0.0005780000000000001,16,60,960
35,0.07421663403511047,0.07650619745254517,0.0005780000000000001,16,60,960
36,0.07373137772083282,0.07765805721282959,0.0004913000000000001,16,60,960
37,0.07360800355672836,0.07618285715579987,0.0004913000000000001,16,60,960
38,0.07363343983888626,0.07635918259620667,0.0004913000000000001,16,60,960
39,0.07313833385705948,0.07496630400419235,0.0004913000000000001,16,60,960
40,0.07239516824483871,0.07484166324138641,0.0004913000000000001,16,60,960
41,0.07281286269426346,0.07388313114643097,0.0004913000000000001,16,60,960
42,0.07209260761737823,0.07408304512500763,0.0004913000000000001,16,60,960
43,0.07190312445163727,0.07390712201595306,0.0004913000000000001,16,60,960
44,0.07149775326251984,0.07361605018377304,0.0004913000000000001,16,60,960
45,0.07191748172044754,0.07560107111930847,0.0004913000000000001,16,60,960
46,0.0717734768986702,0.07485401630401611,0.0004913000000000001,16,60,960
47,0.07158778607845306,0.07425897568464279,0.0004913000000000001,16,60,960
48,0.07140632718801498,0.0726504996418953,0.00041760500000000004,16,60,960
49,0.07092567533254623,0.0725782960653305,0.00041760500000000004,16,60,960
50,0.07050468772649765,0.07278279215097427,0.00041760500000000004,16,60,960
51,0.07061056792736053,0.07168884575366974,0.00041760500000000004,16,60,960
52,0.07057970762252808,0.0720573216676712,0.00041760500000000004,16,60,960
53,0.07063272595405579,0.07166698575019836,0.00041760500000000004,16,60,960
54,0.06996218115091324,0.07165627181529999,0.00041760500000000004,16,60,960
55,0.07010004669427872,0.07119955867528915,0.00041760500000000004,16,60,960
56,0.06946752965450287,0.07154320180416107,0.00041760500000000004,16,60,960
57,0.06958181411027908,0.0710507333278656,0.00041760500000000004,16,60,960
58,0.06979528814554214,0.07068712264299393,0.00041760500000000004,16,60,960
59,0.06952013820409775,0.0710342675447464,0.00041760500000000004,16,60,960
60,0.06929907947778702,0.07082061469554901,0.00035496425,16,60,960
