epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.9092596769332886,0.8501929044723511,0.6200163981119792,0.5715257975260417,0.08698922651789809,0.20778980430150984,0.0008,17.992224290999985,16,16,60,960
2,0.6090854406356812,0.4938221275806427,0.46708317057291665,0.4198948567708333,0.38642353783997885,0.5400602480649745,0.0008,0.05620833400001857,32,16,60,960
3,0.35719913244247437,0.3384995460510254,0.3967126057942708,0.39634602864583335,0.6403913917611107,0.6846881788130905,0.0008,0.05317575000000829,48,16,60,960
4,0.2594086825847626,0.24209150671958923,0.3483754069010417,0.3214485270182292,0.7392100558150869,0.7746229060534119,0.0008,0.050806458000010934,64,16,60,960
5,0.19283023476600647,0.18226969242095947,0.2926972452799479,0.28105082194010417,0.8074663397811347,0.8303529851206665,0.0008,0.05032533400000716,80,16,60,960
6,0.15808555483818054,0.16065643727779388,0.2686681315104167,0.269352294921875,0.8412977966075347,0.8504580670577783,0.0008,0.05567883300000176,96,16,60,960
7,0.1435411423444748,0.1496669352054596,0.2601696980794271,0.26612624104817706,0.855551210213841,0.8606584118983074,0.0008,0.05395087499999818,112,16,60,960
8,0.1342649757862091,0.14255324006080627,0.254005126953125,0.25772371419270834,0.8654330692703776,0.8673198396652864,0.0008,0.05136391600001389,128,16,60,960
9,0.12554846704006195,0.13147732615470886,0.2445428466796875,0.25298909505208333,0.8737800698850491,0.877573881239415,0.0008,0.050661875000002965,144,16,60,960
10,0.11858260631561279,0.12422418594360352,0.2386911417643229,0.243414794921875,0.8812864008369538,0.8843584939527908,0.0008,0.05616508299999623,160,16,60,960
11,0.11198318004608154,0.12131191045045853,0.23174763997395834,0.23610685221354166,0.8880381614332914,0.8871143685211256,0.0008,0.05169483299999911,176,16,60,960
12,0.10561487823724747,0.11303263157606125,0.22438688151041666,0.23159110514322917,0.8938277522320498,0.8947730743094197,0.00068,0.050623417000025484,192,16,60,960
13,0.10175219178199768,0.10881532728672028,0.2190869344075521,0.2272420654296875,0.8980616938383076,0.8986874026647763,0.00068,0.05050208299999781,208,16,60,960
14,0.09762323647737503,0.10417987406253815,0.2145958455403646,0.22114701334635417,0.9020018130524474,0.9030095999238427,0.00068,0.05995145899998988,224,16,60,960
15,0.09481437504291534,0.10044930875301361,0.21097652180989585,0.2151470947265625,0.9052037697911921,0.9064864349027744,0.00068,0.049391374999999016,240,16,60,960
16,0.0918407216668129,0.0961201936006546,0.2060194295247396,0.21243666585286458,0.9079347659236646,0.9104743015432571,0.00068,0.05126154100000235,256,16,60,960
17,0.0893385112285614,0.09386849403381348,0.20374074300130207,0.20645231119791665,0.9104850874914052,0.9126005039509991,0.00068,0.051339583000014954,272,16,60,960
18,0.08772540837526321,0.0920860543847084,0.2004971720377604,0.20303737386067708,0.9124820544366593,0.9142658062262746,0.00068,0.058119500000003654,288,16,60,960
19,0.08563332259654999,0.08932974189519882,0.19698270670572918,0.2016632080078125,0.9148944128505017,0.9167993546410641,0.00068,0.04846200000000067,304,16,60,960
20,0.08322632312774658,0.08762383460998535,0.19540437825520834,0.1979163818359375,0.9164609863717491,0.918404438235281,0.00068,0.052437166000004254,320,16,60,960
21,0.08197183161973953,0.08506309986114502,0.19303275553385416,0.19758270263671876,0.9180550578307198,0.9207441345965836,0.00068,0.05251974999998765,336,16,60,960
22,0.08077047020196915,0.08405905961990356,0.1931605224609375,0.19553011067708334,0.9189563139530067,0.9216962295926805,0.00068,0.05792770800002245,352,16,60,960
23,0.07978906482458115,0.08257032930850983,0.19145955403645834,0.194559326171875,0.9202412633107887,0.9230665230783681,0.00068,0.04965425000000323,368,16,60,960
24,0.07937132567167282,0.08180618286132812,0.1917326456705729,0.19451631673177083,0.9205491798168439,0.923766353710207,0.0005780000000000001,0.04944074999997383,384,16,60,960
25,0.07877238094806671,0.08068783581256866,0.19058831787109376,0.1934554646809896,0.921375836560937,0.9247856599418177,0.0005780000000000001,0.051849082999979146,400,16,60,960
26,0.07787521928548813,0.07990661263465881,0.19032670084635417,0.19230379231770833,0.922003389502188,0.9255242182018998,0.0005780000000000001,0.05957908300001691,416,16,60,960
27,0.07749642431735992,0.0798206627368927,0.1892969767252604,0.19106184895833334,0.9226240649973878,0.9256166853461967,0.0005780000000000001,0.050705166999989615,432,16,60,960
28,0.07677587866783142,0.07895685732364655,0.18909706624348957,0.19054644775390625,0.9231956188286247,0.9264085315297605,0.0005780000000000001,0.04995679200001746,448,16,60,960
