epoch,train_loss,val_loss,lr,batches_per_epoch,effective_epochs,effective_updates
1,0.30909180641174316,0.21326036751270294,0.0008,16,60,960
2,0.15445896983146667,0.11761993914842606,0.0008,16,60,960
3,0.14496538043022156,0.11471809446811676,0.0008,16,60,960
4,0.14388832449913025,0.11487117409706116,0.0008,16,60,960
5,0.14165638387203217,0.11404740065336227,0.0008,16,60,960
6,0.13986307382583618,0.11368982493877411,0.0008,16,60,960
7,0.1393006443977356,0.11458580195903778,0.0008,16,60,960
8,0.138996422290802,0.11394845694303513,0.0008,16,60,960
9,0.1368916928768158,0.11396950483322144,0.0008,16,60,960
10,0.13649237155914307,0.11349885165691376,0.0008,16,60,960
11,0.13657516241073608,0.11390157043933868,0.0008,16,60,960
12,0.1349557489156723,0.11416562646627426,0.00068,16,60,960
13,0.13461919128894806,0.11353935301303864,0.00068,16,60,960
14,0.13315068185329437,0.11360904574394226,0.00068,16,60,960
15,0.13398702442646027,0.11318406462669373,0.00068,16,60,960
16,0.13295571506023407,0.1132497787475586,0.00068,16,60,960
17,0.13324959576129913,0.11349385976791382,0.00068,16,60,960
18,0.1332482248544693,0.11336565017700195,0.00068,16,60,960
19,0.13474290072917938,0.11360222101211548,0.00068,16,60,960
20,0.1332840472459793,0.1134345531463623,0.00068,16,60,960
21,0.1321958750486374,0.11342331022024155,0.00068,16,60,960
22,0.13256005942821503,0.11437531560659409,0.00068,16,60,960
23,0.13179196417331696,0.11324170976877213,0.00068,16,60,960
