fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.021457214973353487,0.014424325267766425,0.9819913454477911,0.3,0.75,8,1.0,6
2,observable_state,ok,,30,30,0.01870016984544788,0.007311635922249482,0.9840927940897678,0.3333333333333333,0.5454545454545454,11,1.0,6
3,observable_state,ok,,30,30,0.021012613967812004,0.006503806231603626,0.9664194759049116,0.3333333333333333,0.75,8,0.8571428571428571,7
4,observable_state,ok,,30,30,0.023006616802085465,0.009302350071106457,0.9771839721823115,0.26666666666666666,0.6666666666666666,9,0.8571428571428571,7
5,observable_state,ok,,30,30,0.02399281398535045,0.0065173152310956314,0.9648335722856216,0.3,0.6,10,1.0,6
