epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.943767249584198,0.8598651885986328,0.776150390625,0.7343141276041667,0.05279497620598106,0.1502845950867865,0.0008,19.859407208999997,16,16,60,960
2,0.6957122683525085,0.5273662805557251,0.6644920654296875,0.568109375,0.2994430711654078,0.47910016980505665,0.0008,0.08744283299999722,32,16,60,960
3,0.4222443997859955,0.39561212062835693,0.5095884602864583,0.49419649251302084,0.577125002919874,0.6090815726315905,0.0008,0.056527458000005026,48,16,60,960
4,0.3596270978450775,0.36822283267974854,0.469998779296875,0.474251220703125,0.6402367038725703,0.6360311390553064,0.0008,0.06650695799999085,64,16,60,960
5,0.34912389516830444,0.36222997307777405,0.46169901529947915,0.47037992350260416,0.6509296512616419,0.6419732706717769,0.0008,0.06873345799999697,80,16,60,960
6,0.3447330594062805,0.3591548204421997,0.458720703125,0.4680750732421875,0.6547924183391677,0.6450269096795095,0.0008,0.05814337500000022,96,16,60,960
7,0.3421536087989807,0.3553258180618286,0.45627392578125,0.46525447591145835,0.6578814616705015,0.6487797247794785,0.0008,0.05840312499999811,112,16,60,960
8,0.34006771445274353,0.3545601963996887,0.45425516764322915,0.4645386149088542,0.6603102138763622,0.649553627202839,0.0008,0.05879349999999306,128,16,60,960
9,0.3379543423652649,0.3516303598880768,0.45315189615885415,0.462199462890625,0.6615981863005627,0.6524201485801315,0.0008,0.05996087500000158,144,16,60,960
10,0.33799001574516296,0.3532602787017822,0.452573974609375,0.4632572021484375,0.6623481696032121,0.6508137940232404,0.0008,0.08249158400001022,160,16,60,960
11,0.3374243974685669,0.35148417949676514,0.45252311197916667,0.46209415690104166,0.6624400123680553,0.652563565189785,0.0008,0.09152483300000824,176,16,60,960
12,0.33783528208732605,0.3512153625488281,0.45239803059895833,0.461767578125,0.6625168782947775,0.6528320890495545,0.00068,0.08189149999999756,192,16,60,960
13,0.33691757917404175,0.35145121812820435,0.45218990071614584,0.46213972981770834,0.6628336622447633,0.6526060590000528,0.00068,0.08423862499999757,208,16,60,960
14,0.3361978232860565,0.3514533042907715,0.4521261393229167,0.46202213541666665,0.6629031217057306,0.6525964817966023,0.00068,0.09165808299999867,224,16,60,960
15,0.33647751808166504,0.35156530141830444,0.452076904296875,0.462094970703125,0.6629425013118069,0.6524848148235975,0.00068,0.07578874999998675,240,16,60,960
16,0.33686840534210205,0.35106927156448364,0.45202982584635415,0.46186592610677085,0.6629847092212666,0.6529829903644255,0.00068,0.08216187499999705,256,16,60,960
17,0.33778849244117737,0.35103970766067505,0.4520496826171875,0.4615157877604167,0.6629088535456424,0.6530027886169367,0.00068,0.09200400000000286,272,16,60,960
18,0.3371744453907013,0.35165703296661377,0.4521531168619792,0.462176513671875,0.6628044706014493,0.6524100080117722,0.00068,0.09178333299999508,288,16,60,960
19,0.3380330204963684,0.3515733480453491,0.4519442138671875,0.46203068033854167,0.6630835983262917,0.6524843721797406,0.00068,0.058037916999992945,304,16,60,960
20,0.3366720378398895,0.35087165236473083,0.4519796956380208,0.46160384114583336,0.6629272202986549,0.6531737296264227,0.00068,0.07368962500000009,320,16,60,960
21,0.3372361660003662,0.35132455825805664,0.45185201009114584,0.4619381510416667,0.6631508531974312,0.6527223133730296,0.00068,0.085348874999994,336,16,60,960
22,0.3367588520050049,0.35092848539352417,0.451881103515625,0.46150927734375,0.6631479779823204,0.653129706682831,0.00068,0.06788300000000902,352,16,60,960
23,0.3372739851474762,0.3508656322956085,0.4518594156901042,0.4618205159505208,0.6630938871145369,0.6531715164071379,0.00068,0.07242937499999869,368,16,60,960
24,0.33690133690834045,0.35136595368385315,0.4521517740885417,0.4620538330078125,0.662897431479408,0.6526699204365063,0.0005780000000000001,0.07391445799999019,384,16,60,960
25,0.3374970853328705,0.3506113886833191,0.45192720540364584,0.46133902994791665,0.6628812419169348,0.6534336420511568,0.0005780000000000001,0.07619704200000399,400,16,60,960
26,0.33694177865982056,0.35145696997642517,0.45211311848958335,0.461900390625,0.662857021236905,0.6525962001141479,0.0005780000000000001,0.08384554200000593,416,16,60,960
27,0.3372538387775421,0.35113251209259033,0.45205253092447917,0.46163260904947917,0.6630503026535897,0.6529218250314646,0.0005780000000000001,0.09083083299999828,432,16,60,960
28,0.33823704719543457,0.3505392074584961,0.45183536783854167,0.46148868815104166,0.663106306194853,0.6534893749367825,0.0005780000000000001,0.07667475000000934,448,16,60,960
29,0.3361920416355133,0.3515010476112366,0.451925537109375,0.46186287434895834,0.663143969514483,0.6525646114389014,0.0005780000000000001,0.06334266700000057,464,16,60,960
30,0.33770525455474854,0.35082560777664185,0.45180228678385415,0.4615281575520833,0.6632707551139503,0.6532190402612348,0.0005780000000000001,0.05889270899999133,480,16,60,960
31,0.3368656635284424,0.3510757088661194,0.4519231363932292,0.4617303466796875,0.6630573296360474,0.6529808978661927,0.0005780000000000001,0.06751233300001047,496,16,60,960
32,0.3365030288696289,0.35154426097869873,0.451834716796875,0.46208528645833336,0.6632799115125638,0.652520668976011,0.0005780000000000001,0.06679524999999842,512,16,60,960
33,0.33678895235061646,0.3507036566734314,0.4518153889973958,0.46146549479166665,0.6632832414532743,0.6533466021727391,0.0005780000000000001,0.09267479200001105,528,16,60,960
