fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,sem_truth,ok,,30,30,0.106867212322648,0.03601182883593151,0.8858380388367594,0.3333333333333333,0.7692307692307693,13,0.8333333333333334,12
2,sem_truth,ok,,30,30,0.13542747757759885,0.05139266082513182,0.9215188583827162,0.3333333333333333,0.5555555555555556,18,0.8333333333333334,12
3,sem_truth,ok,,30,30,0.1067580734046662,0.030719861970299737,0.886519039609105,0.3,0.75,12,0.8181818181818182,11
4,sem_truth,ok,,30,30,0.18204719643491216,0.029876931981320347,0.23603853611871237,0.3,0.6428571428571429,14,0.7272727272727273,11
5,sem_truth,ok,,30,30,0.17184335984953475,0.04385209944757171,0.6746251991054661,0.3,0.6428571428571429,14,0.8181818181818182,11
