fold,target_mode,status,reason,num_pairs_total,num_pairs_valid,mean_abs_delta,median_abs_delta,corr_aligned_vs_sem,same_sign_rate,same_sign_rate_strong_effect,num_pairs_strong_effect,same_sign_rate_sem_effect_present,num_pairs_sem_effect_present
1,observable_state,ok,,30,30,0.5760758600036124,0.03298808713134506,0.6290152491927803,0.26666666666666666,0.5333333333333333,15,0.7272727272727273,11
2,observable_state,ok,,30,30,0.3510125789134981,0.0527431413024092,0.786346419665931,0.26666666666666666,0.4444444444444444,18,0.8888888888888888,9
3,observable_state,ok,,30,30,0.6852607676003072,0.033879044404068526,0.07472070300875784,0.23333333333333334,0.5384615384615384,13,0.875,8
4,observable_state,ok,,30,30,0.15946436238145337,0.022171098730223666,0.8588122341629865,0.23333333333333334,0.6363636363636364,11,0.875,8
5,observable_state,ok,,30,30,0.8806781809782132,0.041013360684790445,-0.05283310863028527,0.23333333333333334,0.4117647058823529,17,0.875,8
