,missing_edges,extra_edges,correct_edges,orientation_errors,partial_orientations,correct_orientations,shd_strict,shd_partial,shd_edges_only,edge_precision,edge_recall,edge_f1,endpoint_precision,endpoint_recall,endpoint_f1,orientation_accuracy,interventional_agreement
1,1.0,2.0,6.0,2.0,4.0,0.0,9.0,5.0,3.0,0.75,0.8571428571428571,0.7999999999999999,0.375,0.42857142857142855,0.39999999999999997,0.0,0.2857142857142857
2,1.0,0.0,6.0,3.0,3.0,0.0,7.0,4.0,1.0,1.0,0.8571428571428571,0.923076923076923,0.5,0.42857142857142855,0.4615384615384615,0.0,0.21428571428571427
3,2.0,2.0,5.0,2.0,3.0,0.0,9.0,6.0,4.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.0,0.21428571428571427
4,1.0,0.0,6.0,3.0,3.0,0.0,7.0,4.0,1.0,1.0,0.8571428571428571,0.923076923076923,0.5,0.42857142857142855,0.4615384615384615,0.0,0.21428571428571427
5,1.0,2.0,6.0,2.0,4.0,0.0,9.0,5.0,3.0,0.75,0.8571428571428571,0.7999999999999999,0.375,0.42857142857142855,0.39999999999999997,0.0,0.2857142857142857
mean,1.2,1.2,5.8,2.4,3.4,0.0,8.2,4.8,2.4,0.8428571428571429,0.8285714285714285,0.832087912087912,0.42142857142857143,0.41428571428571426,0.416043956043956,0.0,0.24285714285714288
std,0.4472135954999579,1.0954451150103324,0.4472135954999579,0.5477225575051661,0.5477225575051661,0.0,1.0954451150103324,0.8366600265340756,1.3416407864998738,0.1441902088441882,0.06388765649999396,0.09013132953206116,0.0720951044220941,0.03194382824999698,0.04506566476603058,0.0,0.03912303982179757
