epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,1.0131418704986572,0.9715431928634644,0.80416357421875,0.78123828125,-0.016675903113270385,0.008868426461401069,0.001,17.92091895899999,16,16,40,640
2,0.9839845895767212,0.955267071723938,0.79220703125,0.7744468587239584,0.013531303898197233,0.025493053093579632,0.001,0.05260133299999836,32,16,40,640
3,0.9730108976364136,0.9474741220474243,0.7865686848958333,0.7712174479166667,0.027501138854087337,0.033463134023910546,0.001,0.04996849999999142,48,16,40,640
4,0.9667661190032959,0.9440737962722778,0.78395947265625,0.7695680338541667,0.03432481930942877,0.03694502351338835,0.001,0.047812165999999934,64,16,40,640
5,0.9630071520805359,0.9427671432495117,0.7829025065104167,0.7688436686197917,0.03698368115894557,0.038275405701890364,0.001,0.051164499999998725,80,16,40,640
6,0.962673544883728,0.9422687292098999,0.782592041015625,0.7684295247395834,0.03793952910652165,0.03878565969226,0.001,0.058237790999996264,96,16,40,640
7,0.9620935916900635,0.9408876299858093,0.7823573404947917,0.7677682291666666,0.03828193819332815,0.04019778885675096,0.001,0.04573720799999137,112,16,40,640
8,0.9616206884384155,0.9411795139312744,0.7822818196614584,0.7679503580729167,0.03883262195484194,0.03990145606879125,0.001,0.04673537499999725,128,16,40,640
9,0.9609397053718567,0.94045090675354,0.7820489908854167,0.76756396484375,0.03934213173643297,0.040648560291421276,0.001,0.04865495800000019,144,16,40,640
10,0.962176501750946,0.9402719736099243,0.78183203125,0.7676131184895834,0.039555615350312046,0.040833487901737686,0.00085,0.04211925000001315,160,16,40,640
11,0.9580062627792358,0.9403948783874512,0.78187353515625,0.7677345377604167,0.03981085540170837,0.04070513518029173,0.00085,0.052317208000005166,176,16,40,640
12,0.9588125348091125,0.9404788017272949,0.7817550455729166,0.7676761067708333,0.040058529413487864,0.040625797413960996,0.00085,0.05776612500000056,192,16,40,640
13,0.9611431360244751,0.9404196739196777,0.781598876953125,0.7674998372395834,0.04039376960387442,0.04068087693131939,0.00085,0.04917666599999393,208,16,40,640
14,0.960870623588562,0.9399568438529968,0.781500244140625,0.767330078125,0.04044236291407588,0.04115972811993718,0.00085,0.045823917000006986,224,16,40,640
15,0.9595090746879578,0.9404883980751038,0.7814625651041667,0.7678184407552083,0.040842725234712884,0.04061931747074232,0.00085,0.04467495799998744,240,16,40,640
16,0.9593951106071472,0.9400879144668579,0.7814830729166666,0.7674364420572917,0.040801779257417015,0.04102165548366332,0.00085,0.058771624999991445,256,16,40,640
17,0.9598848223686218,0.9402331113815308,0.781403076171875,0.7674632161458333,0.04085655494000917,0.04087868135187789,0.00085,0.04520499999999572,272,16,40,640
18,0.9597082734107971,0.9400273561477661,0.7813429361979166,0.7675779622395833,0.04117984062635327,0.04109168871614155,0.00085,0.048453667000003975,288,16,40,640
19,0.9581251740455627,0.9399710893630981,0.7812648111979167,0.767486328125,0.041358326237453835,0.04114660208110965,0.00085,0.04424324999999385,304,16,40,640
20,0.9570911526679993,0.9398419857025146,0.7811702473958333,0.7673349609375,0.04153478720335613,0.04127578556450673,0.0007224999999999999,0.049117250000008994,320,16,40,640
21,0.9588133096694946,0.940017819404602,0.7810986328125,0.7674765625,0.041520381115099037,0.041101159402384124,0.0007224999999999999,0.05032324999999105,336,16,40,640
22,0.959280788898468,0.9398666620254517,0.781049072265625,0.7673404947916667,0.041728899742016545,0.04125418575377804,0.0007224999999999999,0.053666042000003245,352,16,40,640
23,0.9573195576667786,0.9396909475326538,0.7810331217447917,0.767207763671875,0.04174810446023769,0.041434128792387726,0.0007224999999999999,0.04954037499999231,368,16,40,640
24,0.9574360847473145,0.9400051832199097,0.781077392578125,0.76747802734375,0.041810612222839105,0.04111295622208988,0.0007224999999999999,0.046106374999993704,384,16,40,640
25,0.9593675136566162,0.9393889904022217,0.7810272623697917,0.7672084147135416,0.04171856656654527,0.04174159379049225,0.0007224999999999999,0.043673792000006983,400,16,40,640
26,0.9574512243270874,0.940314531326294,0.7811444498697917,0.7676719563802084,0.04175697600466943,0.04080291586193696,0.0007224999999999999,0.05443295899999612,416,16,40,640
27,0.9590264558792114,0.9392880201339722,0.7808885904947916,0.767126220703125,0.041978605251482115,0.0418499251489165,0.0007224999999999999,0.05222670800000628,432,16,40,640
28,0.9577124118804932,0.9398236274719238,0.7808430989583334,0.76753173828125,0.04226900936249178,0.041307686823429224,0.0007224999999999999,0.047967124999999555,448,16,40,640
29,0.9564683437347412,0.9398819208145142,0.7808563639322916,0.7674552408854166,0.04236415120921955,0.041247207353388715,0.0007224999999999999,0.047611416999998823,464,16,40,640
30,0.9575636386871338,0.9395910501480103,0.780827880859375,0.7672447916666667,0.042481838157960916,0.04154212784603151,0.000614125,0.04498466699999426,480,16,40,640
31,0.9584780335426331,0.9395199418067932,0.780727294921875,0.7673004557291667,0.04248062076073378,0.04161174569753423,0.000614125,0.05870954200000256,496,16,40,640
32,0.9570703506469727,0.940056562423706,0.7807936197916666,0.7675787760416667,0.04254792709446131,0.04106593509565726,0.000614125,0.04623408400000528,512,16,40,640
33,0.9560341835021973,0.9394485950469971,0.7806558430989583,0.7673070475260416,0.04276434742500901,0.04168967116854805,0.000614125,0.049188583999992375,528,16,40,640
