input_0,input_1,input_2,act_1_act1_0,act_1_act1_1,act_1_act1_2,act_1_act1_3,act_1_act1_4,act_1_act1_5,act_1_act1_6,act_1_act1_7,act_1_act1_8,act_1_act1_9,act_1_act1_10,act_1_act1_11,act_1_act1_12,act_1_act1_13,act_1_act1_14,act_1_act1_15,act_1_act1_16,act_1_act1_17,act_1_act1_18,act_1_act1_19,act_1_act1_20,act_1_act1_21,act_1_act1_22,act_1_act1_23,act_1_act1_24,act_1_act1_25,act_1_act1_26,act_1_act1_27,act_1_act1_28,act_1_act1_29,act_1_act1_30,act_1_act1_31,act_2_act2_0,act_2_act2_1,act_2_act2_2,act_2_act2_3,act_2_act2_4,act_2_act2_5,act_2_act2_6,act_2_act2_7,act_2_act2_8,act_2_act2_9,act_2_act2_10,act_2_act2_11,act_2_act2_12,act_2_act2_13,act_2_act2_14,act_2_act2_15,act_2_act2_16,act_2_act2_17,act_2_act2_18,act_2_act2_19,act_2_act2_20,act_2_act2_21,act_2_act2_22,act_2_act2_23,act_2_act2_24,act_2_act2_25,act_2_act2_26,act_2_act2_27,act_2_act2_28,act_2_act2_29,act_2_act2_30,act_2_act2_31,output_0,output_1,output_2
-1.0087174,-1.2027518,0.16774084,0.0,0.0,0.41514546,0.6159682,0.0,0.0,0.0,0.7126949,0.29452077,1.0525213,1.4366463,0.40590826,0.0,0.8035279,0.531839,0.0,0.0,0.0,0.0,0.0,0.023533568,0.0,0.29869676,1.0284864,1.004822,0.28132305,0.379385,1.4689935,0.4759478,0.0,0.6070138,0.49510634,0.3686046,0.0,0.26031986,0.7392791,0.9562773,0.9889839,0.0,1.024121,0.0,0.24257068,1.3746469,0.0,0.22360711,1.0872563,0.20228839,0.048202194,0.0,0.43543154,0.88821393,0.6462616,0.35421437,1.2629421,0.45424658,0.0,0.0,0.0,0.6251589,0.0,1.266724,1.1634296,0.0,0.0,-1.6159472,-1.5276066,-1.5589019
0.42607963,-1.219036,1.3535129,0.10596937,0.0,0.2725613,0.0,0.0,0.0,0.0,0.98856103,0.18670577,0.14574517,0.74233073,0.7900106,0.0,0.0,0.9959429,0.0,0.2267617,0.7488282,0.0,0.8912734,0.7920793,0.47424483,0.5905181,1.8775967,0.55243015,0.0,0.20980257,1.5510184,1.0776978,0.10184243,0.8667372,0.88537365,0.43112767,0.81737685,1.1516622,0.5621415,0.3475577,1.3311791,0.0,0.69877696,0.0,0.0,0.8025497,0.50101745,0.0,0.558329,0.0,0.31627405,0.0,0.8582302,0.5314443,1.6076164,0.0,0.8430214,0.0,0.79965335,0.0,0.20714937,1.2455682,0.0,0.8627186,0.80617785,0.632577,0.0736137,0.6172739,0.59982,0.8204611
-0.41042048,-0.8545698,0.098090716,0.0,0.0,0.08581668,0.2080093,0.0,0.0,0.0,0.5378126,0.33638322,0.6517441,0.91178113,0.616424,0.0,0.4823574,0.6825648,0.0,0.0,0.0,0.0,0.0,0.06515427,0.056942582,0.26380277,0.8506045,0.7771535,0.36009413,0.0,1.139109,0.5641133,0.0,0.3555227,0.5542551,0.29309106,0.0,0.3290023,0.44243422,0.42647547,0.9909227,0.0,0.59257174,0.0,0.0,0.8384377,0.0,0.0,0.6921207,0.0,0.18348825,0.0,0.60440516,0.54706883,0.7933383,0.0,0.849668,0.0,0.09599518,0.0,0.0,0.7658076,0.0,0.71583545,0.70394886,0.0,0.0,-0.4007681,-0.36902118,-0.37932897
-0.8828827,0.18176939,1.3959333,0.0,0.081103176,0.0,0.5707958,0.11959918,0.0,0.0,0.8840738,0.53157437,0.049366537,0.9299621,0.0,0.0,0.0,0.818417,0.0,0.0,0.6291559,0.0,0.27443615,0.0,0.21516341,0.0,0.59212226,1.015095,0.0,0.0,0.5139042,0.102936506,0.0,0.0,1.2485691,0.72861683,0.0,0.11703668,0.46948603,0.4061232,0.7287504,0.0,0.40281743,0.09405722,0.0,0.5176559,0.0,0.0,0.4515331,0.0,0.0,0.0,0.44473284,0.6046558,0.45173666,0.0,0.8216502,0.0,0.0,0.0,0.0,0.58604413,0.0,0.8123119,0.7533638,0.0,0.0,-0.4102,-0.42724276,-0.5976389
-0.83768195,1.7294773,0.49094644,0.0,0.40112904,0.0,0.25077373,0.8635968,0.0,0.2952816,0.2119759,0.86465096,0.0,0.09751025,0.0,0.0,0.0,0.83481205,0.11208342,0.0,0.6986623,0.0,0.0,0.0,0.83736783,0.0,0.0,0.92295444,0.0,0.0,0.0,0.0,0.0,0.0,1.3218141,0.23259416,0.0,0.0,0.38361877,0.23394445,0.7985779,0.0,0.30983216,0.13016202,0.0,0.21710476,0.0,0.0,0.53348243,0.0,0.0,0.0,0.59571075,0.45023194,0.12646145,0.0,0.65081304,0.0,0.0,0.0,0.0,0.56507325,0.0,0.4902765,0.48898014,0.0,0.0,-0.35634148,-0.3338791,-0.336724
0.4782716,-1.5593855,-1.129395,0.0,0.0,0.37337714,0.0,0.0,0.7431841,0.0,0.097203895,0.18490875,0.90415174,0.5063294,1.3425055,0.109212995,1.0563017,0.67317057,0.0,0.0,0.0,0.0,0.0,0.55234617,0.29545233,1.1481799,0.97425747,0.386864,1.1575835,0.0,1.4792193,1.0621163,0.59019446,0.56637186,0.0,0.0,0.33301705,0.4502473,0.35458466,0.21167536,1.1239824,0.23403302,0.5853087,0.0,0.07972567,0.7658433,0.8151573,0.0,0.93472886,0.021126032,1.1013914,0.0,1.2135768,0.5897921,1.3076901,0.0,0.79100424,0.0,0.7507514,0.0,0.097265616,1.3691174,0.7914728,0.22503453,0.705119,0.77764964,0.86284995,1.1143553,1.066977,0.59323436
1.8245441,0.6461034,0.3079633,0.0,0.0,0.0,0.0,0.0,0.6800235,0.0,0.024127588,0.51978326,0.0,0.0,1.2804065,0.0,0.0,1.319305,0.83036596,0.11384827,1.4628999,0.0,0.85453576,0.20088227,2.0699792,0.0,0.2573012,0.0,0.41474196,0.0,0.0,0.8514103,0.0,0.0,0.98298085,0.44073176,0.048093766,0.0,0.10302413,0.0,1.3076737,0.0,0.0,0.9266649,0.0,0.0,0.3666591,0.0,0.38220546,0.0,0.16463378,0.0,1.1049323,0.75468093,1.0399075,0.0,0.48656803,0.0,0.73461026,0.0,0.0,0.6434817,0.0,0.0,0.3860669,0.9629874,0.32782406,0.76681316,0.71785593,0.7276598
-1.749435,1.0307177,1.3694365,0.0,0.39480802,0.0,1.0010829,0.6743546,0.0,0.0,0.8100427,0.7456864,0.03554961,1.0806783,0.0,0.0,0.0,0.68810225,0.0,0.0,0.4975533,0.0,0.0,0.0,0.010532856,0.0,0.0,1.3191085,0.0,0.0,0.0,0.0,0.0,0.0,1.4513676,0.7866926,0.0,0.0,0.57292724,0.5135849,0.4864757,0.0,0.38748574,0.02465355,0.0,0.48969835,0.0,0.0,0.5919932,0.0,0.0,0.0,0.41948494,0.7489653,0.033746958,0.0,0.8756088,0.0,0.0,0.0,0.0,0.48434535,0.0,0.84662175,0.798658,0.0,0.0,-0.658111,-0.6548828,-0.97251874
0.9972744,0.8457101,0.58778876,0.0,0.037109554,0.0,0.0,0.15426092,0.24123856,0.0,0.19642001,0.59328586,0.0,0.0,0.8436953,0.0,0.0,1.1859193,0.55253613,0.0,1.2920337,0.0,0.6325199,0.0,1.6386883,0.0,0.07857403,0.2695243,0.12510213,0.0,0.0,0.49702427,0.0,0.0,1.1300133,0.4153151,0.0,0.0,0.17483029,0.0,1.1730111,0.0,0.0,0.7521628,0.0,0.0013535321,0.08111293,0.0,0.3337131,0.0,0.0,0.0,0.8327656,0.6598209,0.71305937,0.0,0.4666471,0.0,0.45619306,0.0,0.0,0.5581535,0.0,0.12333194,0.31232235,0.5469221,0.10704066,0.38263762,0.3511302,0.43459028
0.41667658,-0.13704045,1.1240594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6789819,0.4103958,0.0,0.24257152,0.65435994,0.0,0.0,1.0483699,0.0,0.06941345,0.97919655,0.0,0.71215695,0.19827084,0.8956389,0.0,0.9557738,0.5275328,0.0,0.0,0.6475574,0.67209315,0.0,0.08799647,1.0729573,0.43198982,0.09682058,0.3905331,0.3598819,0.023783758,1.0800455,0.0,0.3195053,0.24865003,0.0,0.38441116,0.007295899,0.0,0.32437885,0.0,0.0,0.0,0.7613204,0.53903884,0.9465813,0.0,0.5416254,0.0,0.3418749,0.0,0.0,0.7876507,0.0,0.46362448,0.44795537,0.289225,0.0,0.25089955,0.22422655,0.33007878
