epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,epoch_seconds,cumulative_updates,batches_per_epoch,effective_epochs,effective_updates
1,0.9830234050750732,1.0144548416137695,0.6534129231770833,0.6370167236328125,0.024650794451778646,0.09345852483230443,0.001,18.055131458,16,16,40,640
2,0.8363707065582275,0.8535032272338867,0.5835506998697917,0.5569388020833334,0.16302895007529428,0.2371158096368695,0.001,0.05334804099999957,32,16,40,640
3,0.6589892506599426,0.6359328031539917,0.4926448160807292,0.44548531087239585,0.33796949341230154,0.4313974721092123,0.001,0.04597300000000004,48,16,40,640
4,0.4547923803329468,0.4234035909175873,0.3911331787109375,0.36010441080729166,0.5402044201503118,0.6212712090590109,0.001,0.0484776250000003,64,16,40,640
5,0.30865371227264404,0.30879467725753784,0.34082194010416667,0.3343636271158854,0.6895042591600835,0.72373607596194,0.001,0.04761504200000033,80,16,40,640
6,0.23915211856365204,0.25448665022850037,0.3182362060546875,0.3053277587890625,0.759157194924917,0.7722749698229379,0.001,0.05434845899999985,96,16,40,640
7,0.20235444605350494,0.22289644181728363,0.289982666015625,0.2823136800130208,0.7969596778112102,0.8005181191774792,0.001,0.04753550000000217,112,16,40,640
8,0.1813046634197235,0.2045954465866089,0.27250079345703127,0.2711609903971354,0.8188477137558162,0.8168799992409133,0.001,0.04700633399999887,128,16,40,640
9,0.16730420291423798,0.19156794250011444,0.26176615397135417,0.2627649739583333,0.8327020862803444,0.8285265803348081,0.001,0.048954958999999576,144,16,40,640
10,0.1564851850271225,0.18264040350914001,0.25513389078776044,0.2588317667643229,0.8423136273892354,0.8365191070529179,0.00085,0.045915582999999316,160,16,40,640
11,0.14960820972919464,0.1767505407333374,0.24965511067708332,0.2551183471679688,0.8497135709205791,0.8417933543222474,0.00085,0.04636645800000139,176,16,40,640
12,0.1445477455854416,0.17061734199523926,0.244864990234375,0.25051558430989584,0.8555431767536641,0.8472713127625269,0.00085,0.053046791999999954,192,16,40,640
13,0.13825298845767975,0.16543173789978027,0.240717041015625,0.24795247395833334,0.8607508997709674,0.8519154880439826,0.00085,0.049983208000000445,208,16,40,640
14,0.13514332473278046,0.16032660007476807,0.23687803141276043,0.24329868570963542,0.8656053594770178,0.8564734596723423,0.00085,0.04716612500000039,224,16,40,640
15,0.12927663326263428,0.15553325414657593,0.2330142822265625,0.2412212117513021,0.8700077874336638,0.8607553435607707,0.00085,0.04785995800000009,240,16,40,640
16,0.126074880361557,0.15123653411865234,0.22900880940755208,0.23695721435546874,0.8742122629942015,0.8646057189259762,0.00085,0.05098304200000214,256,16,40,640
17,0.12136474251747131,0.14714771509170532,0.22548663330078125,0.2348095703125,0.8781617627728603,0.8682682983391763,0.00085,0.050700334000001845,272,16,40,640
18,0.11887015402317047,0.14269572496414185,0.22196744791666667,0.2314237060546875,0.8814876589371293,0.8722538305009738,0.00085,0.04336783400000144,288,16,40,640
19,0.11522291600704193,0.139021098613739,0.22057076009114585,0.22915443929036458,0.8847056935272085,0.8755381034348841,0.00085,0.04898766700000223,304,16,40,640
20,0.11258961260318756,0.13522180914878845,0.21740317789713542,0.22688454182942708,0.8875658448405807,0.8789397840193303,0.0007224999999999999,0.047479374999998214,320,16,40,640
21,0.10984054952859879,0.1328788548707962,0.21457204182942707,0.22437076822916666,0.8901536923447688,0.8810429715779309,0.0007224999999999999,0.04999824999999802,336,16,40,640
22,0.10775487869977951,0.1301310956478119,0.21269852701822917,0.22357191975911458,0.8923596571054919,0.8835121002260883,0.0007224999999999999,0.05509695800000003,352,16,40,640
23,0.10545217245817184,0.1277044266462326,0.2114361572265625,0.22115409342447917,0.8942930320955673,0.8856821716511827,0.0007224999999999999,0.044955957999999185,368,16,40,640
24,0.10404695570468903,0.12519043684005737,0.20903533935546875,0.21947642008463542,0.896082332007565,0.887928469076424,0.0007224999999999999,0.04778412499999973,384,16,40,640
25,0.10289638489484787,0.12324386090040207,0.20820725504557291,0.21782666015625,0.8977194897700811,0.8896776269928468,0.0007224999999999999,0.046578625000002205,400,16,40,640
26,0.10018818080425262,0.12072978913784027,0.20520831298828124,0.21588993326822917,0.8995604389254155,0.8919378876849087,0.0007224999999999999,0.04864554099999907,416,16,40,640
27,0.09934266656637192,0.11883888393640518,0.20462577311197916,0.214468505859375,0.9010803661103362,0.8936230397293645,0.0007224999999999999,0.05150062500000274,432,16,40,640
28,0.09730840474367142,0.11664985120296478,0.20268080647786457,0.21256783040364582,0.9027092221844208,0.8955893182738853,0.0007224999999999999,0.04749666699999722,448,16,40,640
29,0.09536480158567429,0.11510977149009705,0.20133766682942708,0.21184181722005208,0.9042252484258892,0.8969796892322566,0.0007224999999999999,0.04610954199999995,464,16,40,640
30,0.09554490447044373,0.1127958595752716,0.19982619222005207,0.20967545572916665,0.9055029963469545,0.8990458350947401,0.000614125,0.04484895799999933,480,16,40,640
31,0.09374354779720306,0.11164054274559021,0.19958162434895832,0.20932720947265626,0.9067329274068424,0.9000813865512368,0.000614125,0.05168933299999878,496,16,40,640
32,0.09241300821304321,0.11054150760173798,0.1982080078125,0.207508056640625,0.9076488211170962,0.9010772997613494,0.000614125,0.05150762499999928,512,16,40,640
33,0.09083576500415802,0.10856190323829651,0.19665848795572916,0.20693247477213542,0.9087541359550159,0.9028508797764376,0.000614125,0.04890249999999696,528,16,40,640
34,0.09016327559947968,0.10742747038602829,0.1971795857747396,0.20626953125,0.9095412218375983,0.9038676834136986,0.000614125,0.047266541999999134,544,16,40,640
35,0.08940636366605759,0.10601162165403366,0.19570123291015626,0.20413883463541665,0.9103696976183538,0.9051267379277959,0.000614125,0.043665957999998284,560,16,40,640
36,0.08873393386602402,0.10494541376829147,0.1949037068684896,0.20428837076822917,0.911357530048726,0.906089513346039,0.000614125,0.05281945800000187,576,16,40,640
37,0.08747445046901703,0.10364650934934616,0.1941123046875,0.20315519205729166,0.9121437481351425,0.9072524864214091,0.000614125,0.049919708000000895,592,16,40,640
38,0.08790326118469238,0.10250826179981232,0.1930988566080729,0.20173496500651042,0.9129424962159567,0.908277170497942,0.000614125,0.047611917000001114,608,16,40,640
39,0.08616362512111664,0.1016538143157959,0.19258929443359374,0.2015316162109375,0.9137468877327654,0.9090423629670195,0.000614125,0.045432375000000746,624,16,40,640
40,0.0860310047864914,0.10041071474552155,0.1918489990234375,0.20029069010416667,0.914475748956514,0.9101574542028499,0.00052200625,0.04368524999999934,640,16,40,640
